province_id,province,province_cn,year,total_generation_100m_kwh,clean_generation_100m_kwh,clean_generation_share_percent,nonclean_generation_100m_kwh,nonclean_generation_share_percent,windsolar_generation_share_percent
22,Hubei,湖北,2001,598.0,275.12,46.00668896,322.88,53.99331104,
22,Hubei,湖北,2002,606.5699999999999,272.5899999999999,44.93957828,333.98,55.060421719999994,
22,Hubei,湖北,2003,780.46,402.80000000000007,51.610588629999995,377.65999999999997,48.389411370000005,
22,Hubei,湖北,2004,1096.77,683.26,62.29747349,413.51,37.70252651,
22,Hubei,湖北,2005,1289.8,842.04,65.28454024,447.76000000000005,34.71545976,
22,Hubei,湖北,2006,1306.67,758.7800000000001,58.069749820000006,547.89,41.93025018,
22,Hubei,湖北,2007,1588.3899999999999,943.9899999999999,59.43061842,644.4,40.569381580000005,
22,Hubei,湖北,2008,1828.44,1288.91,70.49233226,539.53,29.50766774,
22,Hubei,湖北,2009,1818.0600000000002,1211.9902100000002,66.66392803,606.06979,33.33607197,
22,Hubei,湖北,2010,2043.0,1290.2843349999998,63.15635511999999,752.7156650000001,36.84364488,
22,Hubei,湖北,2011,2086.31,1183.3087839999998,56.71778326,903.001216,43.28221674,
22,Hubei,湖北,2012,2238.19,1493.6953250000001,66.73675269,744.4946749999999,33.26324731,
22,Hubei,湖北,2013,2237.257007,1280.7570070000002,57.24675364,956.5,42.753246360000006,0.39333880609999994
22,Hubei,湖北,2014,2351.051256,1414.3612560000001,60.158673799999995,936.6899999999999,39.8413262,0.2807254833
22,Hubei,湖北,2015,2341.333199,1379.2550990000002,58.908962620000004,962.0781,41.09103738,0.6876424085
22,Hubei,湖北,2016,2479.0209,1467.0209,59.17743170000001,1012.0,40.8225683,0.1855571286
22,Hubei,湖北,2017,2631.0,1589.0,60.39528696000001,1042.0,39.60471304,3.0076016720000003
22,Hubei,湖北,2018,2817.0,1580.0,56.08803691999999,1237.0,43.91196308,4.021654242
