province,province_cn,variable,date,value,wind_code,wind_name,wind_unit,wind_frequency,wind_source,module,annual_method
Fujian,福建,nbs_hydro_generation_billion_kwh,20160731,2971000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20160831,3301000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20160930,3648000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20161031,3982000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20161130,4269000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20161231,4503000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170228,501000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170331,744000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170430,1072000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170531,1380000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170630,1795000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170731,2204000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170831,2529000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20170930,2765000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20171031,2945000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20171130,3094000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20171231,3247000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180228,305000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180331,514000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180430,677000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180531,876000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180630,1178000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180731,1434000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180831,1597000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20180930,1856000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20181031,2054000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20181130,2295000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20181231,2542000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190228,303000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190331,633000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190430,950000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190531,1249000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190630,1674000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190731,2124000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190831,2434000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20190930,2610000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20191031,2739000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20191130,2861000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20191231,2969000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200229,253000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200331,467000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200430,705000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200531,935000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200630,1253000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200731,1448000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200831,1580000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20200930,1741000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20201031,1889000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20201130,2001000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20201231,2076000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210228,191000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210331,330000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210430,430000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210531,692000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210630,993000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210731,1194000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210831,1394000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20210930,1561000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20211031,1597000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20211130,1716000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20211231,1811000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220228,293000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220331,510000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220430,735000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220531,1073000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220630,1510000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220731,1788000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220831,1961000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20220930,2065000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20221031,2155000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20221130,2287000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20221231,2428000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230228,330000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230331,490000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230430,761000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230531,1028000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230630,1272000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230731,1463000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230831,1687000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20230930,1924000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20231031,2059000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20231130,2173000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_hydro_generation_billion_kwh,20231231,2287000.0,S0075921,福建:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000131,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000331,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000430,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000531,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000630,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000731,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000831,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20000930,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20001031,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20001130,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20001231,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010331,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010430,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010531,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010630,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010731,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010831,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20010930,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20011031,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20011130,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20011231,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20050131,0.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20130531,193500.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20130630,273400.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20130731,351300.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20130831,431400.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20130930,511400.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20131031,582000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20131130,663100.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20131231,752000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140228,70600.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140331,70600.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140430,70600.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140531,243000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140630,322800.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140731,442400.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140831,622400.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20140930,776200.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20141031,946700.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20141130,1164700.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20141231,1410100.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150228,408300.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150331,571000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150430,755000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150531,1018000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150630,1287000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150731,1571000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150831,1864000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20150930,2140000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20151031,2347278.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20151130,2604191.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20151231,2899721.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160229,455000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160331,761000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160430,1040000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160531,1331000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160630,1634000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160731,1996000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160831,2425000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20160930,2785000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20161031,3110000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20161130,3531000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20161231,4091000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170228,764000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170331,1266000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170430,1729000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170531,2163000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170630,2475000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170731,2990000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170831,3543000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20170930,4062000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20171031,4564000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20171130,5115000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20171231,5601000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180228,855000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180331,1387000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180430,2001000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180531,2643000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180630,3243000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180731,3835000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180831,4383000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20180930,4892000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20181031,5436000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20181130,5973000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20181231,6437000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190228,861000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190331,1375000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190430,1897000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190531,2299000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190630,2762000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190731,3318000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190831,3898000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Fujian,福建,nbs_nuclear_generation_billion_kwh,20190930,4431000.0,S0248470,福建:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
