province,year,bank_category,shock_assets_growth_loo,shock_assets_cum2011_loo,shock_outlets_growth_loo,shock_outlets_cum2011_loo
Gansu,2010,city,0.36742477913393223,-0.2595452671751559,0.055281777405939536,-0.0932709234259459
Gansu,2010,foreign,0.1351696789323782,-0.18180738949230424,0.09158482383551991,-0.11992574056874439
Gansu,2010,joint_stock,0.1377947798520136,-0.2842611324641453,-0.04166223598539531,-0.11920579434045564
Gansu,2010,large,0.1582241294248643,-0.08215002949559924,0.02115229262689411,-0.0042221900411831825
Gansu,2010,policy,0.17901928385220245,-0.18211305204641803,-0.01334094272398545,-0.011129775432801026
Gansu,2010,postal,0.17370933188997917,-0.19255191529921944,0.11655554121406553,-0.04874639154256144
Gansu,2010,rural,0.21403972984219166,-0.21457809185628562,-0.01112915952289839,-0.014364667435289746
Gansu,2011,city,0.2595452671751559,0.0,0.0932709234259459,0.0
Gansu,2011,foreign,0.18180738949230424,0.0,0.11992574056874439,0.0
Gansu,2011,joint_stock,0.2842611324641453,0.0,0.11920579434045564,0.0
Gansu,2011,large,0.08215002949559924,0.0,0.0042221900411831825,0.0
Gansu,2011,policy,0.18211305204641803,0.0,0.011129775432801026,0.0
Gansu,2011,postal,0.19255191529921944,0.0,0.04874639154256144,0.0
Gansu,2011,rural,0.21457809185628562,0.0,0.014364667435289746,0.0
Gansu,2012,city,0.21524158148014294,0.21524158148014294,0.0649530817889481,0.0649530817889481
Gansu,2012,foreign,0.12409535076692357,0.12409535076692357,0.04900757910669462,0.04900757910669462
Gansu,2012,joint_stock,0.20438410648945649,0.20438410648945649,0.09663282197449163,0.09663282197449163
Gansu,2012,large,0.11809198197306969,0.11809198197306969,0.022503553298033552,0.022503553298033552
Gansu,2012,policy,0.14564355892943404,0.14564355892943404,-0.0033259454162726243,-0.0033259454162726243
Gansu,2012,postal,0.18670245662878138,0.18670245662878138,-0.015883975627843938,-0.015883975627843938
Gansu,2012,rural,0.17690261927513973,0.17690261927513973,-0.0036789160462582515,-0.0036789160462582515
Gansu,2013,city,0.13465473521459614,0.3498963166947391,0.12144283765687902,0.18639591944582712
Gansu,2013,foreign,0.06405912072966835,0.18815447149659192,0.0793735875415118,0.12838116664820642
Gansu,2013,joint_stock,0.13347141218067193,0.3378555186701284,0.09927013576075794,0.19590295773524957
Gansu,2013,large,0.07513249768391539,0.19322447965698508,0.013166360688435574,0.035669913986469126
Gansu,2013,policy,0.1300725934045115,0.27571615233394553,0.013237920840635908,0.009911975424363284
Gansu,2013,postal,0.11676245738989088,0.30346491401867226,0.047499646226706105,0.03161567059886217
Gansu,2013,rural,0.16880636113266867,0.3457089804078084,0.02019597823144359,0.01651706218518534
Gansu,2014,city,0.23369646860176374,0.5835927852965028,0.16003278357024975,0.34642870301607687
Gansu,2014,foreign,0.06648009756768225,0.2546345690642742,0.09110272824847243,0.21948389489667885
Gansu,2014,joint_stock,0.13031124810391148,0.4681667667740399,0.29850103192584676,0.49440398966109633
Gansu,2014,large,0.1323659363173295,0.3255904159743146,0.006858042704170231,0.04252795669063936
Gansu,2014,policy,0.11883578727647048,0.394551939610416,0.000547795138321483,0.010459770562684767
Gansu,2014,postal,0.3234574709462379,0.6269223849649102,0.005280135956494902,0.03689580655535707
Gansu,2014,rural,0.2833085058252536,0.629017486233062,0.0114298880152095,0.027946950200394838
Gansu,2015,city,0.20905394142611655,0.7926467267226194,0.08812357369253832,0.4345522767086152
Gansu,2015,foreign,-0.019669097801617852,0.23496547126265632,-0.003673098711860945,0.2158107961848179
Gansu,2015,joint_stock,0.13180159003290193,0.5999683568069418,0.16025014741566146,0.6546541370767578
Gansu,2015,large,0.013999281374962536,0.33958969734927713,0.012661935564244331,0.05518989225488369
Gansu,2015,policy,0.20691431084765632,0.6014662504580723,-0.0016442864762504783,0.008815484086434289
Gansu,2015,postal,-0.09406799284770351,0.5328543921172066,-0.026056649827390643,0.010839156727966426
Gansu,2015,rural,0.02494624599988704,0.653963732232949,0.03000940342347924,0.05795635362387408
Gansu,2016,city,0.21479163580420213,1.0074383625268215,0.16784181641772555,0.6023940931263407
Gansu,2016,foreign,0.08110665997070399,0.3160721312333603,0.009157573154020326,0.22496836933883824
Gansu,2016,joint_stock,0.1688482811359009,0.7688166379428427,0.13347228922310528,0.7881264262998631
Gansu,2016,large,0.06926611896370893,0.40885581631298606,-0.004470909734452633,0.050718982520431055
Gansu,2016,policy,0.13422509217485157,0.7356913426329239,0.0021917816993433092,0.011007265785777598
Gansu,2016,postal,0.12982286840028223,0.6626772605174889,0.0007164607148677504,0.011555617442834176
Gansu,2016,rural,0.1520627838503188,0.8060265160832678,0.003201426865590662,0.06115778048946474
Gansu,2017,city,0.10154697807925572,1.1089853406060772,0.04993375090080221,0.652327844027143
Gansu,2017,foreign,0.0915631799614971,0.4076353111948574,-0.039038414365062835,0.1859299549737754
Gansu,2017,joint_stock,-0.13796776559485835,0.6308488723479844,0.007693402419624462,0.7958198287194875
Gansu,2017,large,0.05513577091985766,0.4639915872328437,-0.006421889351567955,0.0442970931688631
Gansu,2017,policy,0.07260591286794948,0.8082972555008734,0.003824096438403757,0.014831362224181355
Gansu,2017,postal,0.05349920534533403,0.7161764658628229,-0.009715801508622945,0.0018398159342112308
Gansu,2017,rural,0.09019145874800572,0.8962179748312735,0.010139341180336103,0.07129712166980084
Gansu,2018,city,0.023326344187523773,1.132311684793601,0.04990020541186091,0.7022280494390039
Gansu,2018,foreign,-0.5743329486246065,-0.16669763742974908,-0.2532119620570974,-0.06728200708332199
Gansu,2018,joint_stock,-0.08098891269151309,0.5498599596564713,-0.06926661909336929,0.7265532096261182
Gansu,2018,large,-0.007174781915169959,0.45681680531767377,0.0021452153441341437,0.046442308512997243
Gansu,2018,policy,0.05391711758649542,0.8622143730873688,0.03482805799587574,0.04965942022005709
Gansu,2018,postal,0.11139076231315137,0.8275672281759743,0.03735186922156508,0.03919168515577631
Gansu,2018,rural,0.05431880849499038,0.9505367833262639,0.012254519591037294,0.08355164126083814
Gansu,2019,city,0.11954671383514359,1.2518583986287446,0.026881159559303924,0.7291092089983078
Gansu,2019,foreign,0.7171157716021508,0.5504181341724017,1.185114785691539,1.117832778608217
Gansu,2019,joint_stock,0.1771158659623584,0.7269758256188297,0.02998021334854606,0.7565334229746643
Gansu,2019,large,0.14857134585341747,0.6053881511710912,0.03600434214601833,0.08244665065901557
Gansu,2019,policy,0.012777042837267771,0.8749914159246366,-0.02398196468648539,0.025677455533571703
Gansu,2019,postal,-0.0966335798644895,0.7309336483114848,-0.18230413989433636,-0.14311245473856005
Gansu,2019,rural,0.04143345575403501,0.9919702390802989,-0.0381112766667826,0.04544036459405554
Gansu,2020,city,0.07712738666812058,1.3289857852968652,0.0007996801705640877,0.7299088891688719
Gansu,2020,foreign,-0.19733456673847805,0.35308356743392366,-1.1900107563037459,-0.07217797769552892
Gansu,2020,joint_stock,0.043307042950003094,0.7702828685688328,-0.050652975629233765,0.7058804473454305
Gansu,2020,large,0.0676531956726425,0.6730413468437337,-0.05940297649581083,0.02304367416320474
Gansu,2020,policy,0.04176486957265624,0.9167562854972928,-0.04017046283613901,-0.014493007302567307
Gansu,2020,postal,0.26542392292343386,0.9963575712349186,0.10802868206862293,-0.03508377266993712
Gansu,2020,rural,0.13655118679856137,1.1285214258788603,0.008539439637139878,0.053979804231195416
Gansu,2021,city,0.10399820066931831,1.4329839859661835,0.05880360578027677,0.7887124949491486
Gansu,2021,foreign,0.005628034501661716,0.3587116019355854,0.07786951269531706,0.005691534999788139
Gansu,2021,joint_stock,0.07714936557170304,0.8474322341405358,0.03175805665964937,0.7376385040050799
Gansu,2021,large,0.08216507923765803,0.7552064260813918,-0.005855590526747889,0.017188083636456852
Gansu,2021,policy,0.052605888743599394,0.9693621742408922,0.08293232217422108,0.06843931487165378
Gansu,2021,postal,0.10774756119937123,1.1041051324342899,0.008437554921876256,-0.026646217748060863
Gansu,2021,rural,0.10093547332012065,1.229456899198981,0.004005307337063613,0.05798511156825903
Gansu,2022,city,0.1011347076209983,1.5341186935871818,0.03408319875137167,0.8227956937005203
Gansu,2022,foreign,0.024209615144506813,0.3829212170800922,-0.007977250280644554,-0.002285715280856415
Gansu,2022,joint_stock,0.05944518443989644,0.9068774185804322,0.014043657404094745,0.7516821614091747
Gansu,2022,large,0.023879296888198454,0.7790857229695902,0.0010517923849509003,0.018239876021407753
Gansu,2022,policy,0.4469856583824363,1.4163478326233285,-0.05251803428344637,0.01592128058820741
Gansu,2022,postal,0.10690766557588383,1.2110127980101737,-0.0026388106522059473,-0.02928502840026681
Gansu,2022,rural,0.08115900451637792,1.3106159037153589,-0.023834209358012615,0.034150902210246414
Guangdong,2005,city,,-1.582078911333106,,
Guangdong,2005,foreign,,-1.1202960193518958,,
Guangdong,2005,joint_stock,,-1.2728542844186475,,
Guangdong,2005,large,,-1.0193567560081522,,
Guangdong,2005,policy,,-1.0891068221301499,,
Guangdong,2005,postal,,-1.1661791135073738,,
Guangdong,2005,rural,,-1.3192199079420135,,
Guangdong,2006,city,0.2109092748897794,-1.3711696364433266,,
Guangdong,2006,foreign,0.30282492628799673,-0.8174710930638991,,
Guangdong,2006,joint_stock,0.22256765069644224,-1.0502866337222052,,
Guangdong,2006,large,0.1716077534781295,-0.8477490025300227,,
Guangdong,2006,policy,0.06679619436955342,-1.0223106277605964,,
Guangdong,2006,postal,0.208666958479494,-0.9575121550278798,,
Guangdong,2006,rural,0.27120468285324506,-1.0480152250887684,,
Guangdong,2007,city,0.2214707009832182,-1.1496989354601084,,-0.12251528812291923
Guangdong,2007,foreign,0.40964298221992834,-0.40782811084397075,,-0.31599370527767245
Guangdong,2007,joint_stock,0.3140820242799798,-0.7362046094422254,,-0.16755695013990923
Guangdong,2007,large,0.1512646435311833,-0.6964843589988394,,-0.00034102535285640556
Guangdong,2007,policy,0.12348550621129739,-0.898825121549299,,0.01005595066087217
Guangdong,2007,postal,0.0724933721860399,-0.8850187828418399,,-0.06505270547133435
Guangdong,2007,rural,0.11728782854357966,-0.9307273965451888,,0.0020491645130036318
Guangdong,2008,city,0.22683730190868268,-0.9228616335514257,-0.05983296060606769,-0.18234824872898692
Guangdong,2008,foreign,0.08769038304905408,-0.32013772779491667,0.1618430254504144,-0.15415067982725805
Guangdong,2008,joint_stock,0.02680563728160834,-0.7093989721606171,-0.1505869510251241,-0.3181439011650333
Guangdong,2008,large,0.20395946321628777,-0.49252489578255165,-0.004653335525642177,-0.004994360878498583
Guangdong,2008,policy,0.2922640248549886,-0.6065610966943105,-0.01005595066087217,0.0
Guangdong,2008,postal,0.29615475718441786,-0.588864025657422,-0.12821209057003635,-0.1932647960413707
Guangdong,2008,rural,0.2534230361811698,-0.677304360364019,-0.02272565727788667,-0.020676492764883037
Guangdong,2009,city,0.32287127582073616,-0.5999903577306895,0.03540053440866231,-0.1469477143203246
Guangdong,2009,foreign,0.08998103613720154,-0.23015669165771513,-0.0838814839807025,-0.23803216380796055
Guangdong,2009,joint_stock,0.2701690297710915,-0.4392299423895256,0.24065640568665891,-0.07748749547837441
Guangdong,2009,large,0.24583515051978466,-0.246689745262767,-0.020191828824842162,-0.025186189703340744
Guangdong,2009,policy,0.25175198653909625,-0.3548091101552142,0.002243410924077871,0.002243410924077871
Guangdong,2009,postal,0.22862232032963803,-0.360241705327784,0.05053580939316049,-0.1427289866482102
Guangdong,2009,rural,0.24585744630199002,-0.43144691406202895,0.015348415510938906,-0.00532807725394413
Guangdong,2010,city,0.3317283583354662,-0.2682619993952233,0.05371731342266628,-0.09323040089765833
Guangdong,2010,foreign,0.06252006253962428,-0.16763662911809085,0.11963317494454451,-0.11839898886341604
Guangdong,2010,joint_stock,0.1144809170259169,-0.3247490253636087,-0.06821309846436563,-0.14570059394274004
Guangdong,2010,large,0.1595415236576887,-0.08714822160507829,0.022473719219423316,-0.0027124704839174285
Guangdong,2010,policy,0.17887660768130687,-0.17593250247390735,-0.02266385957721173,-0.02042044865313386
Guangdong,2010,postal,0.17132268770811798,-0.188919017619666,0.09084340331282625,-0.051885583335383956
Guangdong,2010,rural,0.2082195449112394,-0.22322736915078956,-0.012401207871803877,-0.017729285125748007
Guangdong,2011,city,0.2682619993952233,0.0,0.09323040089765833,0.0
Guangdong,2011,foreign,0.16763662911809085,0.0,0.11839898886341604,0.0
Guangdong,2011,joint_stock,0.3247490253636087,0.0,0.14570059394274004,0.0
Guangdong,2011,large,0.08714822160507829,0.0,0.0027124704839174285,0.0
Guangdong,2011,policy,0.17593250247390735,0.0,0.02042044865313386,0.0
Guangdong,2011,postal,0.188919017619666,0.0,0.051885583335383956,0.0
Guangdong,2011,rural,0.22322736915078956,0.0,0.017729285125748007,0.0
Guangdong,2012,city,0.241834504271484,0.241834504271484,0.07875863462339794,0.07875863462339794
Guangdong,2012,foreign,0.12877368940944578,0.12877368940944578,0.0032786914616984575,0.0032786914616984575
Guangdong,2012,joint_stock,0.18739822205996504,0.18739822205996504,0.08180141371953376,0.08180141371953376
Guangdong,2012,large,0.1151005041322275,0.1151005041322275,0.02138327213409319,0.02138327213409319
Guangdong,2012,policy,0.1442199097989736,0.1442199097989736,-0.003374581380144903,-0.003374581380144903
Guangdong,2012,postal,0.1905109466110524,0.1905109466110524,-0.019014163092544223,-0.019014163092544223
Guangdong,2012,rural,0.17809114168480633,0.17809114168480633,-0.004694996320189659,-0.004694996320189659
Guangdong,2013,city,0.1271178609462602,0.3689523652177442,0.11982308428449429,0.19858171890789222
Guangdong,2013,foreign,0.04074786472312297,0.16952155413256875,0.07410797215372167,0.07738666361542013
Guangdong,2013,joint_stock,0.13040917914573136,0.3178074012056964,0.12037636270865448,0.20217777642818824
Guangdong,2013,large,0.08075990241346709,0.1958604065456946,0.013133725356809123,0.03451699749090231
Guangdong,2013,policy,0.1310590652867205,0.2752789750856941,0.013430532041017074,0.01005595066087217
Guangdong,2013,postal,0.1116378938799567,0.3021488404910091,0.04767298964512534,0.028658826552581118
Guangdong,2013,rural,0.1698583500323867,0.347949491717193,0.020638164153334415,0.015943167833144756
Guangdong,2014,city,0.2559916332509413,0.6249439984686855,0.16893772029944643,0.36751943920733865
Guangdong,2014,foreign,0.07286481586719873,0.24238636999976748,0.11744525487289792,0.19483191848831805
Guangdong,2014,joint_stock,0.11384148601455557,0.43164888722025196,0.3346233337410638,0.536801110169252
Guangdong,2014,large,0.1426660509363984,0.338526457482093,0.006057196823251232,0.040574194314153544
Guangdong,2014,policy,0.12033493983790144,0.39561391492359554,0.0,0.01005595066087217
Guangdong,2014,postal,0.3414786217146002,0.6436274622056093,0.00557343350556927,0.03423226005815039
Guangdong,2014,rural,0.29868789769591153,0.6466373894131046,0.011348850211033934,0.02729201804417869
Guangdong,2015,city,0.21344631799472857,0.8383903164634141,0.08108713871347462,0.44860657792081327
Guangdong,2015,foreign,-0.016015342308577374,0.2263710276911901,-0.008141157583700043,0.186690760904618
Guangdong,2015,joint_stock,0.12407361094286351,0.5557224981631155,0.16564669736509074,0.7024478075343428
Guangdong,2015,large,0.006551419133263181,0.34507787661535616,0.012580373780252785,0.05315456809440633
Guangdong,2015,policy,0.2222077749965674,0.617821689920163,-0.0011123471669742813,0.00894360349389789
Guangdong,2015,postal,-0.10939677344600973,0.5342306887595996,-0.027272588451042523,0.006959671607107865
Guangdong,2015,rural,0.00888789187584571,0.6555252812889503,0.031635235900846936,0.058927253945025626
Guangdong,2016,city,0.22131310830969753,1.0597034247731116,0.1687373055788406,0.6173438834996539
Guangdong,2016,foreign,0.09112758242738472,0.31749861011857483,0.004078863574821234,0.19076962447943924
Guangdong,2016,joint_stock,0.0910130273244647,0.6467355254875802,0.2258981141185039,0.9283459216528467
Guangdong,2016,large,0.05672029155249092,0.4017981681678471,-0.021955356781232283,0.031199211313174047
Guangdong,2016,policy,0.1358477408683001,0.753669430788463,0.0033333364197583037,0.012276939913656193
Guangdong,2016,postal,0.1280132793852058,0.6622439681448054,0.0009723813127955339,0.007932052919903398
Guangdong,2016,rural,0.15489147440187345,0.8104167556908237,0.005345738427809721,0.06427299237283535
Guangdong,2017,city,0.09718997115333927,1.156893395926451,0.04943438369237363,0.6667782671920275
Guangdong,2017,foreign,0.10186059229795852,0.41935920241653335,-0.04014379849561678,0.15062582598382246
Guangdong,2017,joint_stock,-0.05377704898929281,0.5929584764982874,-0.07453125749204581,0.8538146641608009
Guangdong,2017,large,0.049751891229567136,0.4515500593974142,0.01233547264474133,0.04353468395791538
Guangdong,2017,policy,0.07187333076083746,0.8255427615493005,0.004979263399606637,0.01725620331326283
Guangdong,2017,postal,0.0447769843126995,0.7070209524575048,-0.010209958232897165,-0.0022779053129937665
Guangdong,2017,rural,0.08793120034728474,0.8983479560381085,0.01048660376040722,0.07475959613324257
Guangdong,2018,city,0.03013019508590098,1.1870235910123519,0.053944613474429914,0.7207228806664574
Guangdong,2018,foreign,-0.9558370758032808,-0.5364778733867475,-0.4204066881063637,-0.26978086212254127
Guangdong,2018,joint_stock,-0.10271692505807906,0.4902415514402083,-0.0797450362735006,0.7740696278873003
Guangdong,2018,large,-0.0018078641108214555,0.44974219528659276,0.0003626473294513488,0.043897331287366725
Guangdong,2018,policy,0.05311735993868716,0.8786601214879877,0.03577617316528414,0.05303237647854697
Guangdong,2018,postal,0.11681974192708466,0.8238406943845895,0.039833288503675846,0.03755538319068208
Guangdong,2018,rural,0.052036535777942206,0.9503844918160507,0.0067369493501967526,0.08149654548343932
Guangdong,2019,city,0.11861652469322692,1.3056401157055788,0.024684696218919555,0.745407576885377
Guangdong,2019,foreign,1.1218482995743209,0.5853704261875734,1.612444141883027,1.3426632797604858
Guangdong,2019,joint_stock,0.2012940210813614,0.6915355725215697,0.03652151907088452,0.8105911469581848
Guangdong,2019,large,0.14215874914454574,0.5919009444311385,0.00305913044367756,0.046956461731044286
Guangdong,2019,policy,0.01792395538000413,0.8965840768679918,-0.033571100606970106,0.019461275871576866
Guangdong,2019,postal,-0.009747017514492029,0.8140936768700975,-0.11985488064356886,-0.08229949745288678
Guangdong,2019,rural,0.03497774951832433,0.985362241334375,-0.037759223959636046,0.043737321523803274
Guangdong,2020,city,0.09184942062891821,1.397489536334497,0.012899345133931206,0.7583069220193082
Guangdong,2020,foreign,-0.12260045310637935,0.46276997308119405,-1.3151311763702846,0.02753210339020118
Guangdong,2020,joint_stock,0.11995038629985544,0.8114859588214252,-0.0007633264439164122,0.8098278205142684
Guangdong,2020,large,0.11190342409476095,0.7038043685258994,-0.010903449894586359,0.03605301183645793
Guangdong,2020,policy,0.06658138763731358,0.9631654645053054,-0.026221865001453182,-0.0067605891298763154
Guangdong,2020,postal,0.18816736127089406,1.0022610381409915,0.04524808936934477,-0.037051408083542015
Guangdong,2020,rural,0.15119573362054695,1.136557974954922,0.013574521664249772,0.05731184318805305
Guangdong,2021,city,0.10101526393078508,1.498504800265282,0.05651564539685694,0.8148225674161651
Guangdong,2021,foreign,-0.0002355197426897604,0.4625344533385043,0.04375698035710052,0.0712890837473017
Guangdong,2021,joint_stock,0.07887019180691368,0.8903561506283388,0.023230530167525743,0.8330583506817941
Guangdong,2021,large,0.08355022209079976,0.7873545906166992,-0.0068019366267293435,0.029251075209728583
Guangdong,2021,policy,0.055442095804915326,1.0186075603102207,0.08034704888585953,0.07358645975598321
Guangdong,2021,postal,0.1087493480076045,1.111010386148596,0.008327802411278284,-0.02872360567226373
Guangdong,2021,rural,0.10079075537049675,1.2373487303254187,0.006188392602519244,0.06350023579057229
Guangdong,2022,city,0.10455906251736735,1.6030638627826495,0.03123527259027803,0.8460578400064431
Guangdong,2022,foreign,0.015113544338822393,0.4776479976773267,-0.006134988567516153,0.06515409517978554
Guangdong,2022,joint_stock,0.06140033330964734,0.9517564839379862,0.014321232420284602,0.8473795831020787
Guangdong,2022,large,0.007058500970945403,0.7944130915876446,0.0013604193659872976,0.03061149457571588
Guangdong,2022,policy,0.45752025022612663,1.4761278105363473,-0.053024468308220385,0.02056199144776283
Guangdong,2022,postal,0.10655458336108836,1.2175649695096844,-0.0023443615842726473,-0.031067967256536377
Guangdong,2022,rural,0.08213325239585778,1.3194819827212765,-0.02690014957271103,0.03660008621786126
Guangxi,2005,city,,-1.5987455434306916,,
Guangxi,2005,foreign,,-1.236519820140563,,
Guangxi,2005,joint_stock,,-1.3115373678641475,,
Guangxi,2005,large,,-1.074443774030346,,
Guangxi,2005,policy,,-1.1237103191300868,,
Guangxi,2005,postal,,-1.1779652824894669,,
Guangxi,2005,rural,,-1.2987142289433589,,
Guangxi,2006,city,0.25789540775069675,-1.340850135679995,,
Guangxi,2006,foreign,0.4030965972726914,-0.8334232228678715,,
Guangxi,2006,joint_stock,0.28491805225597133,-1.0266193156081762,,
Guangxi,2006,large,0.23418369899956204,-0.840260075030784,,
Guangxi,2006,policy,0.10049912856866605,-1.0232111905614207,,
Guangxi,2006,postal,0.22040744351595798,-0.9575578389735089,,
Guangxi,2006,rural,0.2764814401264015,-1.0222327888169573,,
Guangxi,2007,city,0.21448015254305375,-1.1263699831369411,,-0.12757167132956226
Guangxi,2007,foreign,0.3462472226583806,-0.4871760002094909,,-0.31005091873486545
Guangxi,2007,joint_stock,0.32493398665786444,-0.7016853289503118,,-0.12951623818150537
Guangxi,2007,large,0.16292769778569216,-0.6773323772450919,,-0.0064379781854349005
Guangxi,2007,policy,0.12518732286637224,-0.8980238676950485,,0.009939341902557963
Guangxi,2007,postal,0.07600388136503078,-0.8815539576084781,,-0.06201829704845885
Guangxi,2007,rural,0.12944611725570887,-0.8927866715612485,,0.0084821496812868
Guangxi,2008,city,0.20886901623536325,-0.9175009669015779,-0.056978855296968334,-0.1845505266265306
Guangxi,2008,foreign,0.1147614714394809,-0.37241452877001,0.15035476145888982,-0.15969615727597564
Guangxi,2008,joint_stock,0.02684668562413073,-0.674838643326181,-0.13563772603036917,-0.26515396421187454
Guangxi,2008,large,0.1859017646269443,-0.4914306126181476,-0.0015280988684942542,-0.007966077053929155
Guangxi,2008,policy,0.2896296565433438,-0.6083942111517047,-0.010494434894884996,-0.0005550929923270331
Guangxi,2008,postal,0.2918058325120114,-0.5897481250964667,-0.12857916904935607,-0.19059746609781492
Guangxi,2008,rural,0.24402301062968768,-0.6487636609315608,-0.02351286967521915,-0.015030719993932351
Guangxi,2009,city,0.2995280576172874,-0.6179729092842905,0.03671384462439242,-0.14783668200213818
Guangxi,2009,foreign,0.05553868960815578,-0.31687583916185424,-0.052353552482986565,-0.2120497097589622
Guangxi,2009,joint_stock,0.24943972150552263,-0.4253989218206584,0.17953936104063395,-0.08561460317124059
Guangxi,2009,large,0.2515283440957461,-0.23990226852240149,-0.0164109518915172,-0.024377028945446355
Guangxi,2009,policy,0.24662772273021538,-0.3617664884214893,0.004432140219338798,0.003877047227011765
Guangxi,2009,postal,0.22560897933108492,-0.36413914576538176,0.022785518571547314,-0.1678119475262676
Guangxi,2009,rural,0.222817490093556,-0.4259461708380048,0.01083137502781284,-0.0041993449661195115
Guangxi,2010,city,0.3639844138431023,-0.2539884954411882,0.05413748793228734,-0.09369919406985083
Guangxi,2010,foreign,0.13460766918975686,-0.18226816997209738,0.09183236345677415,-0.12021734630218806
Guangxi,2010,joint_stock,0.14043303137698615,-0.28496589044367227,-0.03424472257815658,-0.11985932574939717
Guangxi,2010,large,0.1567636019045615,-0.08313866661783997,0.020620745865333134,-0.0037562830801132208
Guangxi,2010,policy,0.17914832789638702,-0.18261816052510227,-0.024057104231389737,-0.02018005700437797
Guangxi,2010,postal,0.17220570725126194,-0.19193343851411981,0.11802769967574811,-0.04978424785051949
Guangxi,2010,rural,0.20835063108859764,-0.21759553974940715,-0.012890884725480944,-0.017090229691600456
Guangxi,2011,city,0.2539884954411882,0.0,0.09369919406985083,0.0
Guangxi,2011,foreign,0.18226816997209738,0.0,0.12021734630218806,0.0
Guangxi,2011,joint_stock,0.28496589044367227,0.0,0.11985932574939717,0.0
Guangxi,2011,large,0.08313866661783997,0.0,0.0037562830801132208,0.0
Guangxi,2011,policy,0.18261816052510227,0.0,0.02018005700437797,0.0
Guangxi,2011,postal,0.19193343851411981,0.0,0.04978424785051949,0.0
Guangxi,2011,rural,0.21759553974940715,0.0,0.017090229691600456,0.0
Guangxi,2012,city,0.21688346675212955,0.21688346675212955,0.06645606726684328,0.06645606726684328
Guangxi,2012,foreign,0.1236717964888534,0.1236717964888534,0.04911701496495535,0.04911701496495535
Guangxi,2012,joint_stock,0.20377649446069945,0.20377649446069945,0.09629227395680928,0.09629227395680928
Guangxi,2012,large,0.11811387490725345,0.11811387490725345,0.021887920082376056,0.021887920082376056
Guangxi,2012,policy,0.14588052243463068,0.14588052243463068,-0.0033351893061377424,-0.0033351893061377424
Guangxi,2012,postal,0.18724613081329977,0.18724613081329977,-0.017117590547133688,-0.017117590547133688
Guangxi,2012,rural,0.17613138556207808,0.17613138556207808,-0.0061293152370858195,-0.0061293152370858195
Guangxi,2013,city,0.14070289312373596,0.3575863598758655,0.12393690123076162,0.1903929684976049
Guangxi,2013,foreign,0.063786813988429,0.1874586104772824,0.07853327342468219,0.12765028838963755
Guangxi,2013,joint_stock,0.13356712999062204,0.3373436244513215,0.09778314479239292,0.1940754187492022
Guangxi,2013,large,0.0749587612617777,0.19307263616903114,0.013118609858887353,0.03500652994126341
Guangxi,2013,policy,0.1292131825749454,0.2750937050095761,0.013274531208695706,0.009939341902557963
Guangxi,2013,postal,0.11562351963745243,0.3028696504507522,0.04765982266822988,0.03054223212109619
Guangxi,2013,rural,0.16983417614228635,0.34596556170436443,0.020336700149258036,0.014207384912172216
Guangxi,2014,city,0.2393219380486169,0.5969082979244824,0.16248719639432707,0.35288016489193197
Guangxi,2014,foreign,0.06636628993803839,0.2538249004153208,0.09136576337071478,0.21901605176035233
Guangxi,2014,joint_stock,0.13096126032853483,0.4683048847798563,0.298561740843553,0.4926371595927552
Guangxi,2014,large,0.13217547679779962,0.32524811296683076,0.006696060261575099,0.04170259020283851
Guangxi,2014,policy,0.11889902561458676,0.39399273062416285,0.00109829774906256,0.011037639651620523
Guangxi,2014,postal,0.32858642582131736,0.6314560762720696,0.005668413854936105,0.036210645976032296
Guangxi,2014,rural,0.28543860212792715,0.6314041638322916,0.010193798662891496,0.024401183575063712
Guangxi,2015,city,0.21047309863452845,0.8073813965590109,0.08212925160886364,0.4350094165007956
Guangxi,2015,foreign,-0.019704683471481133,0.23412021694383967,-0.004606180414897132,0.2144098713454552
Guangxi,2015,joint_stock,0.13223225055020116,0.6005371353300575,0.15845991686707528,0.6510970764598305
Guangxi,2015,large,0.013641127659536068,0.33888924062636683,0.012928922449441771,0.05463151265228028
Guangxi,2015,policy,0.20870658986151724,0.6026993204856801,-0.0021978030824794104,0.008839836569141113
Guangxi,2015,postal,-0.09636351248432717,0.5350925637877424,-0.025976261126519518,0.010234384849512779
Guangxi,2015,rural,0.023521770619115756,0.6549259344514073,0.030621585556531272,0.055022769131594984
Guangxi,2016,city,0.21389880323149413,1.021280199790505,0.1664040346119151,0.6014134511127107
Guangxi,2016,foreign,0.08120290269538621,0.3153231196392259,0.00919124117554837,0.22360111252100356
Guangxi,2016,joint_stock,0.16969380806927603,0.7702309433993335,0.2408785024037332,0.8919755788635637
Guangxi,2016,large,0.06796321728473487,0.4068524579111017,-0.021158453964037705,0.033473058688242574
Guangxi,2016,policy,0.13470196161721582,0.7374012821028959,0.002746499941238767,0.01158633651037988
Guangxi,2016,postal,0.13041979375963386,0.6655123575473763,0.0011776608188469595,0.011412045668359738
Guangxi,2016,rural,0.1540435236726463,0.8089694581240536,0.0025063752803511363,0.05752914441194612
Guangxi,2017,city,0.10051104886068352,1.1217912486511885,0.047654142128717325,0.649067593241428
Guangxi,2017,foreign,0.09135449393719597,0.40667761357642185,-0.039184117299587484,0.18441699522141608
