province_id,province,province_cn,year,total_generation_billion_kwh,thermal_generation_billion_kwh,therm_gen_sh,nontherm_gen_sh,wind_gen_sh,solar_gen_sh,windsolar_gen_sh
22,Hubei,湖北,2008,182.844,53.953,0.2950766774,0.7049233226,,,
22,Hubei,湖北,2009,181.806,60.606979,0.3333607197,0.6666392803,,,
22,Hubei,湖北,2010,204.3,75.2715665,0.3684364488,0.6315635512,,,
22,Hubei,湖北,2011,208.631,90.3001216,0.4328221674,0.5671778326,,,
22,Hubei,湖北,2012,223.819,74.4494675,0.3326324731,0.6673675269,,,
22,Hubei,湖北,2013,223.7257007,95.65,0.4275324636,0.5724675364,0.003933388061,,0.003933388061
22,Hubei,湖北,2014,235.1051256,93.669,0.398413262,0.601586738,0.002807254833,,0.002807254833
22,Hubei,湖北,2015,234.1333199,96.20781,0.4109103738,0.5890896262,0.006876424085,,0.006876424085
22,Hubei,湖北,2016,247.90209,101.2,0.408225683,0.591774317,0.001411847718,0.0004437235684,0.001855571286
22,Hubei,湖北,2017,263.1,104.2,0.3960471304,0.6039528696,0.02082478145,0.009251235272,0.03007601672
22,Hubei,湖北,2018,281.7,123.7,0.4391196308,0.5608803692,0.02286119986,0.01735534256,0.04021654242
22,Hubei,湖北,2019,295.8,146.68,0.4958755916,0.5041244084,0.02495943205,0.01918864097,0.04414807302
22,Hubei,湖北,2020,301.6,121.64,0.4033156499,0.5966843501,0.02712533156,0.02140915119,0.04853448276
22,Hubei,湖北,2021,329.237,146.59,0.4452415737,0.5547584263,0.04080039607,0.02525232583,0.0660527219
22,Hubei,湖北,2022,310.873,159.14,0.511913225,0.488086775,0.05276431211,0.04156359671,0.09432790882
22,Hubei,湖北,2023,320.6020391,149.51,0.4663413883,0.5336586117,0.05264470571,0.07060154721,0.1232462529
23,Hunan,湖南,2000,35.442,16.327,0.4606681339,0.5393318661,,,
23,Hunan,湖南,2001,40.184,18.907,0.470510651,0.529489349,,,
23,Hunan,湖南,2002,42.554,19.761,0.4643746769,0.5356253231,,,
23,Hunan,湖南,2003,53.776,29.14,0.5418774174,0.4581225826,,,
23,Hunan,湖南,2004,65.111,36.859,0.5660948227,0.4339051773,,,
23,Hunan,湖南,2005,64.441,40.227,0.6242454338,0.3757545662,,,
23,Hunan,湖南,2006,75.49,46.408,0.6147569214,0.3852430786,,,
23,Hunan,湖南,2007,86.015,54.759,0.6366215195,0.3633784805,,,
23,Hunan,湖南,2008,92.725,52.353,0.5646050148,0.4353949852,,,
23,Hunan,湖南,2009,102.795,61.8513226,0.6016958276,0.3983041724,,,
23,Hunan,湖南,2010,122.628,72.3752441,0.5902016187,0.4097983813,,,
23,Hunan,湖南,2011,134.66,87.9319385,0.6529922657,0.3470077343,,,
23,Hunan,湖南,2012,139.805,74.2159369,0.5308532377,0.4691467623,,,
23,Hunan,湖南,2013,135.55259,83.234,0.6140347447,0.3859652553,0.004795186872,,0.004795186872
23,Hunan,湖南,2014,133.711309,74.431,0.5566544861,0.4433455139,0.00740401098,,0.00740401098
23,Hunan,湖南,2015,131.3950465,69.77625,0.5310417086,0.4689582914,0.01354693383,,0.01354693383
23,Hunan,湖南,2016,138.50948,72.26,0.521697143,0.478302857,0.002815691749,0.001443944487,0.004259636236
23,Hunan,湖南,2017,143.8,78.6,0.5465924896,0.4534075104,0.03407510431,0.004193324061,0.03826842837
23,Hunan,湖南,2018,154.0,91.25,0.5925324675,0.4074675325,0.03918831169,0.01330519481,0.05249350649
23,Hunan,湖南,2019,155.9,90.37,0.5796664529,0.4203335471,0.04809493265,0.01659397049,0.06468890314
23,Hunan,湖南,2020,155.4,85.12,0.5477477477,0.4522522523,0.06366151866,0.01928571429,0.08294723295
23,Hunan,湖南,2021,174.186,101.64,0.5835141745,0.4164858255,0.08590816713,0.02177557324,0.1076837404
23,Hunan,湖南,2022,176.811,101.85,0.5760388211,0.4239611789,0.102776411,0.02996419906,0.13274061
23,Hunan,湖南,2023,179.7479598,112.36,0.6250974983,0.3749025017,0.1165075811,0.04847342918,0.1649810103
24,Gansu,甘肃,2000,25.352,15.098,0.595534869,0.404465131,,,
24,Gansu,甘肃,2001,30.255,18.413,0.6085936209,0.3914063791,,,
24,Gansu,甘肃,2002,34.018,23.426,0.6886354283,0.3113645717,,,
24,Gansu,甘肃,2003,40.487,29.595,0.7309753748,0.2690246252,,,
24,Gansu,甘肃,2004,45.534,33.402,0.7335617341,0.2664382659,,,
24,Gansu,甘肃,2005,50.617,33.97,0.671118399,0.328881601,,,
24,Gansu,甘肃,2006,53.013,35.679,0.673023598,0.326976402,,,
24,Gansu,甘肃,2007,61.885,42.437,0.6857396784,0.3142603216,,,
24,Gansu,甘肃,2008,69.771,46.621,0.6682002551,0.3317997449,,,
24,Gansu,甘肃,2009,69.665,43.2445307,0.6207497409,0.3792502591,,,
24,Gansu,甘肃,2010,79.153,50.2287594,0.634578088,0.365421912,,,
24,Gansu,甘肃,2011,102.79,70.9913682,0.690644695,0.309355305,,,
24,Gansu,甘肃,2012,110.297,71.7514038,0.6505290606,0.3494709394,,,
24,Gansu,甘肃,2013,120.19438,73.464,0.6112099418,0.3887900582,0.09293279769,,0.09293279769
24,Gansu,甘肃,2014,124.1076533,72.476,0.5839768787,0.4160231213,0.08887445461,,0.08887445461
24,Gansu,甘肃,2015,124.2216101,71.86502,0.5785226897,0.4214773103,0.08637788539,,0.08637788539
24,Gansu,甘肃,2016,121.43283,70.29,0.5788385233,0.4211614767,0.001119960722,0.004941003187,0.006060963909
24,Gansu,甘肃,2017,130.3,71.36,0.5476592479,0.4523407521,0.1423023791,0.05537221796,0.1976745971
24,Gansu,甘肃,2018,154.0,77.68,0.5044155844,0.4955844156,0.1493896104,0.0617012987,0.2110909091
24,Gansu,甘肃,2019,163.1,78.53,0.4814837523,0.5185162477,0.1398589822,0.07261802575,0.212477008
24,Gansu,甘肃,2020,176.2,87.44,0.4962542565,0.5037457435,0.1397559591,0.0756753689,0.215431328
24,Gansu,甘肃,2021,189.682,100.39,0.5292542255,0.4707457745,0.1520650352,0.07897428327,0.2310393184
24,Gansu,甘肃,2022,195.414,104.52,0.5348644416,0.4651355584,0.1781397443,0.09216330457,0.2703030489
24,Gansu,甘肃,2023,210.897456,103.86,0.4924668224,0.5075331776,0.2070295243,0.1179103839,0.3249399082
25,Fujian,福建,2000,40.373,20.845,0.5163104055,0.4836895945,,,
25,Fujian,福建,2001,50.124,21.17,0.4223525656,0.5776474344,,,
25,Fujian,福建,2002,53.308,30.85,0.5787123884,0.4212876116,,,
25,Fujian,福建,2003,61.07,42.146,0.6901260848,0.3098739152,,,
25,Fujian,福建,2004,67.464,50.488,0.7483695008,0.2516304992,,,
25,Fujian,福建,2005,77.825,48.688,0.6256087376,0.3743912624,,,
25,Fujian,福建,2006,90.425,55.58,0.6146530274,0.3853469726,,,
25,Fujian,福建,2007,103.828,72.363,0.6969507262,0.3030492738,,,
25,Fujian,福建,2008,112.727,74.576,0.6615628909,0.3384371091,,,
25,Fujian,福建,2009,117.071,88.23,0.7536452238,0.2463547762,,,
25,Fujian,福建,2010,135.632,89.043,0.6565043648,0.3434956352,,,
25,Fujian,福建,2011,158.045,127.174,0.8046695561,0.1953304439,,,
25,Fujian,福建,2012,162.26,111.829,0.6891963515,0.3108036485,,,
25,Fujian,福建,2013,177.71842,125.684,0.7072086281,0.2927913719,0.01823108713,,0.01823108713
25,Fujian,福建,2014,190.7318754,124.613,0.6533412401,0.3466587599,0.01929410064,,0.01929410064
25,Fujian,福建,2015,190.0967196,108.12626,0.568796033,0.431203967,0.0234091362,,0.0234091362
25,Fujian,福建,2016,200.74312,90.02,0.4484337994,0.5515662006,0.002490745386,0.0004981490773,0.002988894464
25,Fujian,福建,2017,222.6,111.81,0.5022911051,0.4977088949,0.02961814915,0.001756513926,0.03137466307
25,Fujian,福建,2018,247.9,139.04,0.5608713191,0.4391286809,0.02916498588,0.005486083098,0.03465106898
25,Fujian,福建,2019,257.8,140.64,0.5455391777,0.4544608223,0.03385182312,0.006183087665,0.04003491078
25,Fujian,福建,2020,265.1,156.14,0.5889852886,0.4110147114,0.04612221803,0.007246322143,0.05336854017
25,Fujian,福建,2021,295.08,171.1,0.5798427545,0.4201572455,0.05146739867,0.00848583435,0.05995323302
25,Fujian,福建,2022,308.88,159.15,0.5152486402,0.4847513598,0.07466653717,0.01235107485,0.08701761202
25,Fujian,福建,2023,330.2520602,178.76,0.5412835272,0.4587164728,0.06532586046,0.0213382469,0.08666410736
26,Xizang,西藏,2000,0.661,0.005,0.00756429652,0.9924357035,,,
26,Xizang,西藏,2001,0.697,0.005,0.007173601148,0.9928263989,,,
26,Xizang,西藏,2002,0.796,0.00595,0.007474874372,0.9925251256,,,
26,Xizang,西藏,2003,1.016,,,,,,
26,Xizang,西藏,2004,1.151,0.008,0.006950477845,0.9930495222,,,
26,Xizang,西藏,2005,1.334,0.008,0.005997001499,0.9940029985,,,
26,Xizang,西藏,2006,1.515,0.009,0.005940594059,0.9940594059,,,
26,Xizang,西藏,2007,1.517,0.001,0.0006591957811,0.9993408042,,,
26,Xizang,西藏,2008,1.846,0.014,0.00758396533,0.9924160347,,,
26,Xizang,西藏,2009,1.8,0.131198,0.07288777778,0.9271122222,,,
26,Xizang,西藏,2010,2.102,0.3815627,0.1815236441,0.8184763559,,,
26,Xizang,西藏,2011,2.717,0.4643573,0.1709080972,0.8290919028,,,
26,Xizang,西藏,2012,2.624,0.4611935,0.175759718,0.824240282,,,
26,Xizang,西藏,2013,2.91436,0.684,0.2346998998,0.7653001002,,,
26,Xizang,西藏,2014,3.6083288,0.362,0.1003234517,0.8996765483,0.002771366068,,0.002771366068
26,Xizang,西藏,2015,4.4770545,0.14925,0.03333665025,0.9666633498,0.002948367057,,0.002948367057
26,Xizang,西藏,2016,5.44827,0.15,0.02753167519,0.9724683248,0.001835445013,0.07341780051,0.07525324553
26,Xizang,西藏,2017,5.9,0.16,0.02711864407,0.9728813559,0.0,0.0806779661,0.0806779661
26,Xizang,西藏,2018,6.9,0.22,0.03188405797,0.968115942,0.002028985507,0.1211594203,0.1231884058
26,Xizang,西藏,2019,8.6,0.39,0.04534883721,0.9546511628,0.001860465116,0.1484883721,0.1503488372
26,Xizang,西藏,2020,8.9,0.41,0.04606741573,0.9539325843,0.001573033708,0.1597752809,0.1613483146
26,Xizang,西藏,2021,11.277,0.35,0.03103662322,0.9689633768,0.001241464929,0.1412609737,0.1425024386
26,Xizang,西藏,2022,12.823,0.32,0.0249551587,0.9750448413,0.007018638384,0.1448179053,0.1518365437
26,Xizang,西藏,2023,16.3016233,0.39,0.0239239978,0.9760760022,0.00895616328,0.1565488266,0.1655049899
27,Guizhou,贵州,2000,40.47,22.127,0.5467506795,0.4532493205,,,
27,Guizhou,贵州,2001,49.051,26.855,0.5474913865,0.4525086135,,,
27,Guizhou,贵州,2002,54.712,32.559,0.5950979675,0.4049020325,,,
27,Guizhou,贵州,2003,64.098,43.273,0.6751068676,0.3248931324,,,
27,Guizhou,贵州,2004,72.046,49.679,0.6895455681,0.3104544319,,,
27,Guizhou,贵州,2005,79.765,56.958,0.7140725882,0.2859274118,,,
27,Guizhou,贵州,2006,98.636,76.039,0.7709051462,0.2290948538,,,
27,Guizhou,贵州,2007,116.632,82.571,0.7079617944,0.2920382056,,,
27,Guizhou,贵州,2008,121.103,81.122,0.6698595411,0.3301404589,,,
27,Guizhou,贵州,2009,138.002,97.9145611,0.7095155222,0.2904844778,,,
27,Guizhou,贵州,2010,138.563,96.9045671,0.699353847,0.300646153,,,
27,Guizhou,贵州,2011,137.926,102.3985948,0.7424169105,0.2575830895,,,
27,Guizhou,贵州,2012,161.771,102.5421937,0.633872534,0.366127466,,,
27,Guizhou,贵州,2013,167.8117,118.896,0.7085084056,0.2914915944,0.004767248052,,0.004767248052
27,Guizhou,贵州,2014,174.5891374,104.581,0.5990120666,0.4009879334,0.006357783861,,0.006357783861
27,Guizhou,贵州,2015,181.4874183,97.96749,0.5398032046,0.4601967954,0.01922998317,,0.01922998317
27,Guizhou,贵州,2016,190.39867,111.35,0.5848255137,0.4151744863,0.00288867564,0.0005252137528,0.003413889393
27,Guizhou,贵州,2017,193.2,113.34,0.5866459627,0.4133540373,0.03339026915,0.003866459627,0.03725672878
27,Guizhou,贵州,2018,202.1,121.76,0.6024740228,0.3975259772,0.03384957942,0.007798119743,0.04164769916
27,Guizhou,贵州,2019,220.7,133.88,0.6066153149,0.3933846851,0.03536474853,0.008880833711,0.04424558224
27,Guizhou,贵州,2020,230.5,132.93,0.57670282,0.42329718,0.04201301518,0.019670282,0.06168329718
27,Guizhou,贵州,2021,236.84,144.47,0.6099898666,0.3900101334,0.04423661544,0.0348716433,0.07910825874
27,Guizhou,贵州,2022,229.901,139.89,0.608479302,0.391520698,0.04728557075,0.04780753455,0.09509310529
27,Guizhou,贵州,2023,236.8798946,166.88,0.7044920392,0.2955079608,0.05262160396,0.05731174451,0.1099333485
28,Liaoning,辽宁,2000,64.558,62.8,0.9727686731,0.02723132687,,,
28,Liaoning,辽宁,2001,66.212,63.868,0.9645985622,0.03540143781,,,
28,Liaoning,辽宁,2002,72.527,70.929,0.9779668261,0.02203317385,,,
28,Liaoning,辽宁,2003,83.711,81.23,0.970362318,0.02963768203,,,
28,Liaoning,辽宁,2004,87.485,84.237,0.9628736355,0.03712636452,,,
28,Liaoning,辽宁,2005,90.421,84.683,0.9365412902,0.06345870981,,,
28,Liaoning,辽宁,2006,101.454,96.282,0.9490212313,0.0509787687,,,
28,Liaoning,辽宁,2007,111.503,106.302,0.9533555151,0.0466444849,,,
28,Liaoning,辽宁,2008,113.784,108.539,0.9539038881,0.04609611193,,,
28,Liaoning,辽宁,2009,116.251,111.6955931,0.9608140412,0.03918595883,,,
28,Liaoning,辽宁,2010,129.511,120.4043871,0.9296846376,0.0703153624,,,
28,Liaoning,辽宁,2011,136.993,126.1790542,0.9210620557,0.07893794427,,,
28,Liaoning,辽宁,2012,144.105,128.2270328,0.8898166809,0.1101833191,,,
28,Liaoning,辽宁,2013,155.38626,133.547,0.8594517945,0.1405482055,0.05296478595,,0.05296478595
28,Liaoning,辽宁,2014,165.6034215,136.572,0.8246931058,0.1753068942,0.05168975328,,0.05168975328
28,Liaoning,辽宁,2015,166.5177363,135.32257,0.8126615999,0.1873384001,0.05945312626,,0.05945312626
28,Liaoning,辽宁,2016,177.87603,139.88,0.7863903866,0.2136096134,0.0007252241913,0.002248757182,0.002973981373
28,Liaoning,辽宁,2017,184.4,140.78,0.7634490239,0.2365509761,0.08223969631,0.005976138829,0.08821583514
28,Liaoning,辽宁,2018,198.6,141.11,0.7105236657,0.2894763343,0.08312688822,0.01606747231,0.09919436052
28,Liaoning,辽宁,2019,207.3,147.36,0.710853835,0.289146165,0.08832127352,0.02037144235,0.1086927159
28,Liaoning,辽宁,2020,213.5,149.81,0.7016861827,0.2983138173,0.09080093677,0.02388290398,0.1146838407
28,Liaoning,辽宁,2021,225.758,149.05,0.6602202358,0.3397797642,0.1006475961,0.02440223602,0.1250498321
28,Liaoning,辽宁,2022,225.678,138.34,0.6129972793,0.3870027207,0.1131080566,0.03366300658,0.1467710632
28,Liaoning,辽宁,2023,236.2914713,134.62,0.5697200972,0.4302799028,0.1401827997,0.04691663198,0.1870994317
29,Chongqing,重庆,2000,16.7904,12.968,0.7723461025,0.2276538975,,,
29,Chongqing,重庆,2001,17.808,13.687,0.7685871518,0.2314128482,,,
29,Chongqing,重庆,2002,18.475,14.727,0.7971312585,0.2028687415,,,
29,Chongqing,重庆,2003,20.411,15.67,0.7677232865,0.2322767135,,,
29,Chongqing,重庆,2004,26.266,16.949,0.6452828752,0.3547171248,,,
29,Chongqing,重庆,2005,25.39,18.16,0.7152422213,0.2847577787,,,
29,Chongqing,重庆,2006,29.13,23.444,0.8048060419,0.1951939581,,,
29,Chongqing,重庆,2007,37.455,29.069,0.7761046589,0.2238953411,,,
29,Chongqing,重庆,2008,45.725,28.354,0.6200984144,0.3799015856,,,
29,Chongqing,重庆,2009,47.432,30.7246687,0.6477624536,0.3522375464,,,
29,Chongqing,重庆,2010,50.429,33.3111431,0.6605552975,0.3394447025,,,
29,Chongqing,重庆,2011,58.217,39.3466969,0.6758626673,0.3241373327,,,
29,Chongqing,重庆,2012,59.765,33.8770962,0.566838387,0.433161613,,,
29,Chongqing,重庆,2013,63.00288,43.163,0.6850956655,0.3149043345,0.001587229028,,0.001587229028
29,Chongqing,重庆,2014,67.8431662,42.965,0.6332988628,0.3667011372,0.002653178059,,0.002653178059
29,Chongqing,重庆,2015,67.9811104,43.99623,0.6471831622,0.3528168378,0.003089093408,,0.003089093408
29,Chongqing,重庆,2016,70.11923,44.86,0.6397674361,0.3602325639,0.007130711504,2.852284602e-05,0.00715923435
29,Chongqing,重庆,2017,73.8,46.85,0.6348238482,0.3651761518,0.01039295393,0.0008265582656,0.0112195122
29,Chongqing,重庆,2018,81.2,53.91,0.6639162562,0.3360837438,0.01017241379,0.002573891626,0.01274630542
29,Chongqing,重庆,2019,81.2,55.26,0.6805418719,0.3194581281,0.01357142857,0.004100985222,0.01767241379
29,Chongqing,重庆,2020,84.1,53.5,0.6361474435,0.3638525565,0.01649227111,0.004946492271,0.02143876338
29,Chongqing,重庆,2021,99.143,67.38,0.6796243809,0.3203756191,0.02280544264,0.004871750905,0.02767719355
29,Chongqing,重庆,2022,99.784,75.16,0.7532269703,0.2467730297,0.03409364227,0.005572035597,0.03966567786
29,Chongqing,重庆,2023,112.0210549,84.34,0.7528941776,0.2471058224,0.03592181848,0.005981018484,0.04190283696
30,Qinghai,青海,2000,13.379,2.61,0.1950818447,0.8049181553,,,
30,Qinghai,青海,2001,14.167,4.498,0.3174984118,0.6825015882,,,
30,Qinghai,青海,2002,13.949,5.052,0.3621765001,0.6378234999,,,
30,Qinghai,青海,2003,13.048,6.388,0.4895769467,0.5104230533,,,
30,Qinghai,青海,2004,17.251,6.243,0.3618920642,0.6381079358,,,
30,Qinghai,青海,2005,21.589,5.563,0.257677521,0.742322479,,,
30,Qinghai,青海,2006,28.162,7.204,0.2558056956,0.7441943044,,,
30,Qinghai,青海,2007,30.766,9.99,0.3247090945,0.6752909055,,,
30,Qinghai,青海,2008,31.046,9.471,0.3050634542,0.6949365458,,,
30,Qinghai,青海,2009,37.794,10.1623002,0.268886601,0.731113399,,,
30,Qinghai,青海,2010,46.826,9.715486,0.2074805877,0.7925194123,,,
30,Qinghai,青海,2011,46.313,9.1780228,0.1981737914,0.8018262086,,,
30,Qinghai,青海,2012,58.421,11.4695425,0.1963256791,0.8036743209,,,
30,Qinghai,青海,2013,61.1076,13.443,0.219989003,0.780010997,0.0,,0.0
30,Qinghai,青海,2014,58.1310665,12.986,0.2233917384,0.7766082616,0.0039565763,,0.0039565763
30,Qinghai,青海,2015,56.5598286,12.19966,0.2156947838,0.7843052162,0.01149225548,,0.01149225548
30,Qinghai,青海,2016,55.29584,12.09,0.2186421257,0.7813578743,0.001808454307,0.01627608876,0.01808454307
30,Qinghai,青海,2017,61.5,16.12,0.2621138211,0.7378861789,0.02832520325,0.1762926829,0.2046178862
30,Qinghai,青海,2018,81.1,12.31,0.1517879162,0.8482120838,0.04632552404,0.1616152898,0.2079408138
30,Qinghai,青海,2019,88.6,10.67,0.1204288939,0.8795711061,0.07504514673,0.1786004515,0.2536455982
30,Qinghai,青海,2020,95.2,10.36,0.1088235294,0.8911764706,0.0856092437,0.1753151261,0.2609243697
30,Qinghai,青海,2021,99.571,14.99,0.1505458417,0.8494541583,0.1305902321,0.2116379267,0.3422281588
30,Qinghai,青海,2022,99.805,15.95,0.1598116327,0.8401883673,0.156094384,0.2564400581,0.4125344422
30,Qinghai,青海,2023,100.9709726,16.03,0.1587584985,0.8412415015,0.1594418632,0.2872013536,0.4466432167
31,Heilongjiang,黑龙江,2000,42.673,41.354,0.9690905256,0.03090947437,,,
31,Heilongjiang,黑龙江,2001,43.837,42.541,0.9704359331,0.02956406688,,,
31,Heilongjiang,黑龙江,2002,45.928,44.419,0.9671442257,0.03285577426,,,
31,Heilongjiang,黑龙江,2003,49.378,47.58,0.9635870226,0.03641297744,,,
31,Heilongjiang,黑龙江,2004,50.183,53.004,,,,,
31,Heilongjiang,黑龙江,2005,59.602,57.576,0.9660078521,0.03399214791,,,
31,Heilongjiang,黑龙江,2006,64.659,61.871,0.9568814859,0.04311851405,,,
31,Heilongjiang,黑龙江,2007,68.521,66.761,0.9743144437,0.02568555625,,,
31,Heilongjiang,黑龙江,2008,73.296,69.918,0.9539129011,0.04608709889,,,
31,Heilongjiang,黑龙江,2009,72.295,68.3379883,0.9452657625,0.0547342375,,,
31,Heilongjiang,黑龙江,2010,77.743,71.9479686,0.925459123,0.07454087699,,,
31,Heilongjiang,黑龙江,2011,83.455,76.5391811,0.9171311617,0.0828688383,,,
31,Heilongjiang,黑龙江,2012,84.916,76.3495169,0.8991181509,0.1008818491,,,
31,Heilongjiang,黑龙江,2013,83.93025,73.479,0.8754769585,0.1245230415,0.07589635441,,0.07589635441
31,Heilongjiang,黑龙江,2014,88.9239914,78.607,0.8839796636,0.1160203364,0.0693850996,,0.0693850996
31,Heilongjiang,黑龙江,2015,87.3566097,77.0315,0.8818050548,0.1181949452,0.07383528301,,0.07383528301
31,Heilongjiang,黑龙江,2016,90.04116,80.28,0.8915922451,0.1084077549,0.009773308118,0.001110603195,0.01088391131
31,Heilongjiang,黑龙江,2017,95.4,80.51,0.8439203354,0.1560796646,0.113721174,0.003983228512,0.1177044025
31,Heilongjiang,黑龙江,2018,104.7,87.39,0.8346704871,0.1653295129,0.1190353391,0.01936007641,0.1383954155
31,Heilongjiang,黑龙江,2019,111.2,91.16,0.8197841727,0.1802158273,0.1258543165,0.02917266187,0.1550269784
31,Heilongjiang,黑龙江,2020,113.8,92.16,0.8098418278,0.1901581722,0.1242618629,0.03750439367,0.1617662566
31,Heilongjiang,黑龙江,2021,120.053,93.88,0.7819879553,0.2180120447,0.1345655669,0.04264783054,0.1772133974
31,Heilongjiang,黑龙江,2022,121.759,87.74,0.7206038157,0.2793961843,0.1870169762,0.05852544781,0.245542424
31,Heilongjiang,黑龙江,2023,132.7409124,93.57,0.7049070125,0.2950929875,0.2029668134,0.0583316768,0.2612984902
