lower_threshold_percent,upper_threshold_percent,middle_vs_low_coefficient,middle_vs_low_standard_error,middle_vs_low_p,high_vs_low_coefficient,high_vs_low_standard_error,high_vs_low_p,sse,low_observations,middle_observations,high_observations
73.88,92.23,-0.005044587900707421,0.011179415021498464,0.6518173139374017,-0.029746430806626017,0.01912277703723733,0.11981519857958857,0.11442346674704926,65,92,44
73.88,92.67,-0.005044587900707421,0.011179415021498464,0.6518173139374017,-0.029746430806626017,0.01912277703723733,0.11981519857958857,0.11442346674704926,65,92,44
76.07000000000001,91.8,0.013016904906445432,0.01233323707578566,0.29122735547801054,-0.0051838668683404435,0.017826260574622898,0.7712047018207966,0.1144279903631012,71,85,45
76.07000000000001,91.36,0.013016904906445432,0.01233323707578566,0.29122735547801054,-0.0051838668683404435,0.017826260574622898,0.7712047018207966,0.1144279903631012,71,85,45
68.64,78.25,0.003610515399457257,0.011827706091133865,0.760168792549984,0.030965298672556346,0.017354298084295124,0.07437470003372652,0.11443020549096394,51,31,119
65.14,78.25,-0.0030307537047370567,0.014480546027680872,0.8342153767419799,0.023769558430377955,0.01788307709453261,0.18379357143378516,0.11443584477039895,42,40,119
61.21,78.25,0.003499877026406785,0.008641659415981004,0.685477088798228,0.031227897284066504,0.014742517379498405,0.034156427967614304,0.11444090494053247,31,51,119
86.55000000000001,92.67,-0.003613991616442936,0.00901512122743153,0.6885076735603674,-0.02698477138571669,0.014776310636875836,0.06781736046964118,0.11445271183816255,128,29,44
86.55000000000001,92.23,-0.003613991616442936,0.00901512122743153,0.6885076735603674,-0.02698477138571669,0.014776310636875836,0.06781736046964118,0.11445271183816255,128,29,44
80.44,90.92,0.013137422102510737,0.012357255318395096,0.2877210472085499,-0.004676761024178348,0.01673910391773678,0.779944500211403,0.11445424461013595,93,61,47
80.87,90.92,0.013137422102510737,0.012357255318395096,0.2877210472085499,-0.004676761024178348,0.01673910391773678,0.779944500211403,0.11445424461013595,93,61,47
78.25,94.86,0.027466243435914434,0.009273544864586175,0.0030586156177336544,0.02912165623983648,0.011840952529498162,0.01391688866905911,0.11445866005899395,82,95,24
73.45,92.23,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
73.45,92.67,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
73.00999999999999,92.23,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
72.14,92.67,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
72.57000000000001,92.67,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
72.14,92.23,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
73.00999999999999,92.67,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
72.57000000000001,92.23,0.004445357135583858,0.011180447440225465,0.6909243197867158,-0.018022840590638165,0.018888997329428264,0.3400102976850151,0.11446114297242821,61,96,44
63.4,78.25,0.0019185397208815282,0.006622645708217797,0.7720504629983175,0.029444624869173434,0.014679712947614679,0.04487717885892443,0.11446446215179462,34,48,119
60.34,76.94,-0.013117563261116684,0.02129762359967471,0.5379494613126182,0.009516815393555911,0.029772489817120263,0.7492326730550545,0.11446644863975858,27,52,122
64.71000000000001,78.25,0.0016067881152051456,0.011885059107091053,0.8924585284821824,0.029084397387893143,0.017214836630498574,0.09112442043475871,0.11446745292448374,39,43,119
81.31,91.8,0.011757477215805771,0.012292343080228915,0.3388258030005465,-0.007168199210732616,0.016380869041644652,0.6616793288378297,0.11446876387995097,96,60,45
81.31,91.36,0.011757477215805771,0.012292343080228915,0.3388258030005465,-0.007168199210732616,0.016380869041644652,0.6616793288378297,0.11446876387995097,96,60,45
62.96000000000001,78.25,0.0017665365102173087,0.008336263553798877,0.8321773517900221,0.029248726660599925,0.01563191163100579,0.06133249105216586,0.11446939537314177,33,49,119
62.519999999999996,78.25,0.0017476553731955928,0.009407009626758327,0.8526155280698344,0.02922877319531494,0.0158787129745283,0.06565790493536858,0.11447159807047463,32,50,119
61.650000000000006,78.25,0.0017476553731955928,0.009407009626758327,0.8526155280698344,0.02922877319531494,0.0158787129745283,0.06565790493536858,0.11447159807047463,32,50,119
62.09,78.25,0.0017476553731955928,0.009407009626758327,0.8526155280698344,0.02922877319531494,0.0158787129745283,0.06565790493536858,0.11447159807047463,32,50,119
78.25,86.55000000000001,0.027094658236454447,0.00932544629841045,0.003667203733076916,0.02609981036034892,0.014214403623297294,0.06633513036643686,0.1144721987677183,82,46,73
66.89,78.25,0.0011882119021128224,0.012640796685694077,0.9251106012349484,0.02858157831705788,0.017457909931060653,0.10159481099275315,0.11447234064595392,46,36,119
66.46,78.25,0.0011882119021128224,0.012640796685694077,0.9251106012349484,0.02858157831705788,0.017457909931060653,0.10159481099275315,0.11447234064595392,46,36,119
67.33,78.25,0.0011882119021128224,0.012640796685694077,0.9251106012349484,0.02858157831705788,0.017457909931060653,0.10159481099275315,0.11447234064595392,46,36,119
70.82000000000001,89.18,-0.014479841227040621,0.012907203442625373,0.2619296808500214,-0.042107388047761186,0.023267227490362998,0.07033774493606257,0.11447511362355596,56,87,58
70.82000000000001,78.25,-0.0007582620264153167,0.01091245883823167,0.9446028554887792,0.026548606297258047,0.01525267294024287,0.08175597428037096,0.1144766165324338,56,26,119
70.39,78.25,0.0006348046350093578,0.011687753697850726,0.9566852696135683,0.027872656913602977,0.01674655861309884,0.09603627947730049,0.11447745406804824,54,28,119
78.25,83.5,0.02724772954354961,0.009323491616482616,0.003472545152526678,0.027161486524075434,0.01236739160551644,0.028076352479784426,0.1144793175538099,82,32,87
65.58,78.25,-3.4033962422882035e-05,0.014985737111327654,0.9981879336588702,0.027212682530534535,0.01771727828468649,0.1245530118272167,0.11447936339242243,43,39,119
66.02,78.25,-3.4033962422882035e-05,0.014985737111327654,0.9981879336588702,0.027212682530534535,0.01771727828468649,0.1245530118272167,0.11447936339242243,43,39,119
66.46,89.18,-0.012987368765177072,0.014696617839964184,0.376859371470939,-0.03858584695700664,0.022223853914669283,0.08252218002984286,0.11449421626089185,46,97,58
67.33,89.18,-0.012987368765177072,0.014696617839964184,0.376859371470939,-0.03858584695700664,0.022223853914669283,0.08252218002984286,0.11449421626089185,46,97,58
66.89,89.18,-0.012987368765177072,0.014696617839964184,0.376859371470939,-0.03858584695700664,0.022223853914669283,0.08252218002984286,0.11449421626089185,46,97,58
83.06,90.49000000000001,-0.006117264782086881,0.005945960049895235,0.30356883838878423,-0.029189381235877557,0.01188645479206121,0.014061660136954344,0.11449728459861253,110,40,51
74.32,92.23,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
75.63,92.67,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
74.76,92.23,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
75.63,92.23,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
74.32,92.67,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
74.76,92.67,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
75.19,92.23,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
75.19,92.67,0.0030559743677018854,0.010482303473757854,0.7706410106755094,-0.019813203887587855,0.017612535162787466,0.2606106446573778,0.11449959479970453,68,89,44
79.56,89.18,0.011172693108894852,0.01266907029499034,0.3778377165855159,-0.009445762283994463,0.01863496135922945,0.6122362680860338,0.11451651083738269,88,55,58
76.94,84.81,0.024287476238711803,0.012932182157029832,0.06037229946316954,0.014359847474936559,0.019158517580561085,0.45353896245309433,0.11451689745391823,79,42,80
71.26,92.23,0.002528979940634342,0.01154673799537452,0.8266335652493197,-0.0203745528707512,0.019254998403136925,0.2899899904155347,0.11452197682930138,60,97,44
71.7,92.23,0.002528979940634342,0.01154673799537452,0.8266335652493197,-0.0203745528707512,0.019254998403136925,0.2899899904155347,0.11452197682930138,60,97,44
71.26,92.67,0.002528979940634342,0.01154673799537452,0.8266335652493197,-0.0203745528707512,0.019254998403136925,0.2899899904155347,0.11452197682930138,60,97,44
71.7,92.67,0.002528979940634342,0.01154673799537452,0.8266335652493197,-0.0203745528707512,0.019254998403136925,0.2899899904155347,0.11452197682930138,60,97,44
65.58,89.18,-0.013031895570519913,0.017202583806124976,0.44871769988700266,-0.03811319546624023,0.024040405001741236,0.1128798507173483,0.11452738974254983,43,100,58
66.02,89.18,-0.013031895570519913,0.017202583806124976,0.44871769988700266,-0.03811319546624023,0.024040405001741236,0.1128798507173483,0.11452738974254983,43,100,58
79.56,91.8,0.01203608578272274,0.012431710455764858,0.33295639530595694,-0.007013109313681989,0.01634865130190703,0.6679437943861384,0.11452850808397652,88,68,45
79.56,91.36,0.01203608578272274,0.012431710455764858,0.33295639530595694,-0.007013109313681989,0.01634865130190703,0.6679437943861384,0.11452850808397652,88,68,45
60.34,84.37,-0.02476676716144125,0.021024821640696346,0.23880557011078757,-0.04775135119525021,0.029494350928371584,0.10544728469165845,0.11455117820970212,27,91,83
81.75,90.49000000000001,-0.005190912617838145,0.0075747976621597666,0.49316264592808773,-0.028395679002754404,0.013339665057189797,0.033281981046774586,0.11456974098040366,100,50,51
76.07000000000001,89.18,0.01124295554319439,0.013322610626629256,0.3987251021495873,-0.008302139033696788,0.022356052665077633,0.7103695702268173,0.11457046383249941,71,72,58
67.77,90.49000000000001,-0.006566659281957991,0.012933838868692283,0.6116556525305987,-0.030311347284497806,0.018943839906983364,0.10958449132003115,0.11457712861172682,47,103,51
76.94,94.42,0.023256573216809944,0.01275017771391579,0.06814911907229985,0.014049668014956189,0.0177761559933927,0.4293140949283091,0.11457737808239482,79,92,30
60.78,87.42999999999999,-0.03142482785259963,0.02408129325986122,0.19191066284694241,-0.048072901436486765,0.03154892445548652,0.1275693696733216,0.11457774844322706,30,103,68
59.9,90.05,-0.020014947855843256,0.024284361913548713,0.40983114938027604,-0.04047075687516707,0.029966428305185228,0.17684393596855802,0.11458169012263486,24,124,53
83.93,90.05,-0.01658210160871668,0.012662204916160198,0.1903397945640341,-0.035489434701290186,0.014445082455029167,0.014016028133886313,0.1145841683994678,116,32,53
73.88,90.49000000000001,-0.005862704563729396,0.01106952335754553,0.5963714402318313,-0.02979467040296685,0.01869243592696582,0.11094888603985162,0.11459285701453101,65,85,51
90.49000000000001,94.42,-0.021073949039092287,0.009375121969177704,0.024585204424575943,-0.025847223500158317,0.015224728983940103,0.0895619034811075,0.11459354020281012,150,21,30
62.96000000000001,89.18,-0.014747339184811014,0.00860365601378425,0.08651436552216869,-0.0395024365991192,0.016052315226736842,0.013860597636133601,0.11459400528146707,33,110,58
79.13,84.37,0.02020388445124513,0.011574681380667777,0.08089369389003817,0.0016428674268504963,0.01616710924825334,0.9190599838170999,0.11460477939515978,87,31,83
68.64,89.18,-0.014614497609216662,0.012279789585049926,0.2339968486068193,-0.04135548747864916,0.021206261686862987,0.05115770243512954,0.11461205365293736,51,92,58
61.650000000000006,89.18,-0.016060014105744248,0.010150490497862581,0.11360598794633933,-0.04045922026455527,0.016187062459644543,0.012437612298495385,0.1146162336672907,32,111,58
62.09,89.18,-0.016060014105744248,0.010150490497862581,0.11360598794633933,-0.04045922026455527,0.016187062459644543,0.012437612298495385,0.1146162336672907,32,111,58
62.519999999999996,89.18,-0.016060014105744248,0.010150490497862581,0.11360598794633933,-0.04045922026455527,0.016187062459644543,0.012437612298495385,0.1146162336672907,32,111,58
64.71000000000001,89.18,-0.012151762596399069,0.014297616747593039,0.39537220311548604,-0.03703397826469048,0.02026520208153756,0.067629656096207,0.11461770523366763,39,104,58
86.99,90.49000000000001,-0.0042834108527523155,0.009822863586384898,0.6627892863104434,-0.025930115778113088,0.01372518766982117,0.05886024095422555,0.11462772903347451,129,21,51
68.2,90.49000000000001,-0.005875072369089028,0.01464447880393477,0.688287586304769,-0.02947953771131291,0.020691045970060086,0.15422989996485292,0.11462872911069177,48,102,51
80.44,84.37,0.019831209014889804,0.01213771318191319,0.102290241049177,-0.0006678813968105749,0.01627361389112636,0.9672634056141927,0.11463282606703576,93,25,83
80.87,84.37,0.019831209014889804,0.01213771318191319,0.102290241049177,-0.0006678813968105749,0.01627361389112636,0.9672634056141927,0.11463282606703576,93,25,83
76.07000000000001,90.92,0.012821842889884992,0.01239440443265306,0.3009088288948391,-0.004511574750157804,0.018272381289670243,0.8049803723330574,0.11463592938012931,71,83,47
69.95,89.18,-0.014068492020446712,0.013578777588830214,0.30017196295756154,-0.04128799639270823,0.023018475128791117,0.07286274738227654,0.11463824926219766,53,90,58
69.51,89.18,-0.014068492020446712,0.013578777588830214,0.30017196295756154,-0.04128799639270823,0.023018475128791117,0.07286274738227654,0.11463824926219766,53,90,58
90.49000000000001,94.86,-0.023244659165735742,0.01046514027040111,0.026340720275165604,-0.01929435533940067,0.012311306125191747,0.11706650078190488,0.1146452227996513,150,27,24
81.31,90.92,0.011694429625909698,0.0124289308839682,0.34675410537350254,-0.006411578358140526,0.01653972081410901,0.6982770495319514,0.11465120324091463,96,58,47
63.4,89.18,-0.012359637825836914,0.006417057292564493,0.05409687354243717,-0.03695254638673819,0.014840591614287744,0.012775585274736904,0.11466913993967767,34,109,58
76.94,87.42999999999999,0.022717139592421363,0.013062391285822319,0.08201266569948605,0.014227540760137736,0.017465726424746506,0.4153026213445982,0.11468291944893005,79,54,68
62.519999999999996,91.36,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
62.519999999999996,91.8,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
62.09,91.8,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
62.09,91.36,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
61.650000000000006,91.36,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
61.650000000000006,91.8,-0.01707774166676815,0.010445217768244744,0.10205284854981372,-0.03977719198952555,0.015364345555720922,0.009627508417259319,0.11468426550553376,32,124,45
72.57000000000001,90.49000000000001,0.003923872315180908,0.010974336836904313,0.7206802261043199,-0.017583108363382897,0.018497446206303895,0.34182295291607834,0.11469215894975571,61,89,51
73.45,90.49000000000001,0.003923872315180908,0.010974336836904313,0.7206802261043199,-0.017583108363382897,0.018497446206303895,0.34182295291607834,0.11469215894975571,61,89,51
73.00999999999999,90.49000000000001,0.003923872315180908,0.010974336836904313,0.7206802261043199,-0.017583108363382897,0.018497446206303895,0.34182295291607834,0.11469215894975571,61,89,51
72.14,90.49000000000001,0.003923872315180908,0.010974336836904313,0.7206802261043199,-0.017583108363382897,0.018497446206303895,0.34182295291607834,0.11469215894975571,61,89,51
80.0,89.61,0.014175627145170318,0.0126028041195354,0.2606740274804665,-0.003914733541626116,0.017697245086640664,0.8249321808596893,0.11469277080851599,90,55,56
83.5,90.49000000000001,-0.003028940440497723,0.006408339144128954,0.6364585677629673,-0.02571791917587884,0.01109661915047752,0.020469135713527955,0.11469673034485961,114,36,51
65.14,89.61,-0.016355084804682497,0.016428856391191064,0.3194884612716606,-0.03983425328153845,0.02251609264249019,0.07686952751459494,0.11472375369934557,42,103,56
78.69,84.37,0.019687235197270676,0.010707457338493586,0.06596711140137135,0.0018017100484582548,0.016520440531783743,0.9131553424658071,0.1147240191164346,85,33,83
74.76,90.49000000000001,0.0025284540468710915,0.010340309579042762,0.8068250026679576,-0.019380913381758434,0.017222430198577478,0.2604493198694302,0.11472607960756045,68,82,51
75.63,90.49000000000001,0.0025284540468710915,0.010340309579042762,0.8068250026679576,-0.019380913381758434,0.017222430198577478,0.2604493198694302,0.11472607960756045,68,82,51
74.32,90.49000000000001,0.0025284540468710915,0.010340309579042762,0.8068250026679576,-0.019380913381758434,0.017222430198577478,0.2604493198694302,0.11472607960756045,68,82,51
75.19,90.49000000000001,0.0025284540468710915,0.010340309579042762,0.8068250026679576,-0.019380913381758434,0.017222430198577478,0.2604493198694302,0.11472607960756045,68,82,51
80.44,89.61,0.013580408428411858,0.012145623345756815,0.2635106808170041,-0.004653439753251375,0.015969024743811278,0.7707422567021888,0.11473164303813713,93,52,56
80.87,89.61,0.013580408428411858,0.012145623345756815,0.2635106808170041,-0.004653439753251375,0.015969024743811278,0.7707422567021888,0.11473164303813713,93,52,56
82.62,91.8,-0.010141897741074303,0.005723130198891937,0.07637973619126488,-0.03254699521827081,0.011394811202026957,0.004286104166601905,0.1147354381405432,105,51,45
82.62,91.36,-0.010141897741074303,0.005723130198891937,0.07637973619126488,-0.03254699521827081,0.011394811202026957,0.004286104166601905,0.1147354381405432,105,51,45
76.5,90.05,0.015926498622957735,0.013921003848115667,0.2525977134188891,0.0005401792081172144,0.019287694043079562,0.9776570328908499,0.11473591038861533,75,73,53
71.7,90.49000000000001,0.001976047925618555,0.011203380429551421,0.8599957185587954,-0.020002946481720078,0.018754605875441106,0.2861697512371103,0.1147432387133473,60,90,51
71.26,90.49000000000001,0.001976047925618555,0.011203380429551421,0.8599957185587954,-0.020002946481720078,0.018754605875441106,0.2861697512371103,0.1147432387133473,60,90,51
66.46,91.8,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
66.89,91.8,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
66.89,91.36,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
67.33,91.8,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
66.46,91.36,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
67.33,91.36,-0.012001031171298214,0.013833026701565282,0.38563325169132473,-0.0351246490843434,0.01923643093894974,0.0678586706877818,0.11474797863369848,46,110,45
59.9,76.94,-0.010609652142889944,0.023728394845073813,0.6547819614217474,0.012438464040199338,0.031509458546963694,0.6930249324315543,0.11475194426097673,24,55,122
86.55000000000001,90.49000000000001,0.00023462040245228732,0.008605662072456405,0.9782495748871189,-0.022308997193060464,0.013762170881614704,0.10500956361082242,0.11475921029078356,128,22,51
78.69,90.05,0.016071650800180606,0.01131263456375835,0.15540936903622596,0.0004433833494346161,0.01679624680667484,0.9789400780672222,0.11475928369532576,85,63,53
79.56,90.92,0.011656565831678274,0.012704861108180466,0.3588866392283469,-0.006489065119560903,0.016917441797834963,0.7012953397606287,0.11476104918905763,88,66,47
69.08,89.18,-0.0126000640190161,0.012576101666859433,0.31638929014840816,-0.03921501608373929,0.021769022964618946,0.07163769926657114,0.11476335690636022,52,91,58
62.96000000000001,91.8,-0.014464448849789487,0.008154169644626065,0.07608441375394442,-0.03712535815448427,0.013387865931469366,0.005553184700902404,0.11476666849310019,33,123,45
62.96000000000001,91.36,-0.014464448849789487,0.008154169644626065,0.07608441375394442,-0.03712535815448427,0.013387865931469366,0.005553184700902404,0.11476666849310019,33,123,45
60.78,94.42,-0.03136243328087314,0.02302679616520795,0.17319874987050823,-0.047454424977660906,0.02949204420734478,0.10760354637066237,0.11476789351042173,30,141,30
82.62,89.18,-0.008587352746398831,0.005669234779609211,0.1298411178912064,-0.03230709190900907,0.012647590472880386,0.010636888248033046,0.11477478561672273,105,38,58
63.83,89.61,-0.01576204561383901,0.005479263392969774,0.004018926297209105,-0.038832944537358305,0.011983277891478681,0.0011928072470449758,0.11477788823280503,37,108,56
65.58,91.36,-0.011943087405936869,0.016357333711730485,0.46530671435151943,-0.03458070093611636,0.021127354300117484,0.10167773263016533,0.114787661417421,43,113,45
65.58,91.8,-0.011943087405936869,0.016357333711730485,0.46530671435151943,-0.03458070093611636,0.021127354300117484,0.10167773263016533,0.114787661417421,43,113,45
66.02,91.36,-0.011943087405936869,0.016357333711730485,0.46530671435151943,-0.03458070093611636,0.021127354300117484,0.10167773263016533,0.114787661417421,43,113,45
66.02,91.8,-0.011943087405936869,0.016357333711730485,0.46530671435151943,-0.03458070093611636,0.021127354300117484,0.10167773263016533,0.114787661417421,43,113,45
60.78,76.5,-0.023487666680005858,0.02429902721037825,0.3337393631754085,-0.006208655272070194,0.033623756202318285,0.8535028965949584,0.11479296688848623,30,45,126
76.94,93.97999999999999,0.023445323321509365,0.012809626427698392,0.06720667730021744,0.016103274292618576,0.01760162545903191,0.3602576375914869,0.11479393829345835,79,91,31
64.71000000000001,91.36,-0.011858626633408547,0.013981883884716578,0.39635874739005755,-0.03461664682263589,0.01819785759240425,0.05714011459146571,0.11479546453988283,39,117,45
64.71000000000001,91.8,-0.011858626633408547,0.013981883884716578,0.39635874739005755,-0.03461664682263589,0.01819785759240425,0.05714011459146571,0.11479546453988283,39,117,45
79.13,90.05,0.01592424644433007,0.011898323438842333,0.18077893940270454,0.0002458935679586407,0.016586056645933978,0.9881715407730863,0.11480125032609531,87,61,53
61.21,89.18,-0.012279614775478337,0.00919909744899295,0.18191834421430378,-0.03647426335300357,0.014786946965903927,0.013638254638665921,0.11480531127967974,31,112,58
76.5,84.37,0.018966665720669396,0.014128859505123688,0.17946439154458832,0.001884451341806039,0.019966462218924706,0.9248066406646898,0.11482405885165907,75,43,83
82.17999999999999,91.36,-0.009625178982451377,0.006858380205779251,0.1604920220696358,-0.03194682223207413,0.011978097865594957,0.007650819208101018,0.11483596450001166,103,53,45
82.17999999999999,91.8,-0.009625178982451377,0.006858380205779251,0.1604920220696358,-0.03194682223207413,0.011978097865594957,0.007650819208101018,0.11483596450001166,103,53,45
82.17999999999999,89.18,-0.008237638268765241,0.007026528653865018,0.24105157306980945,-0.031974074574495075,0.013718426263463904,0.019767113062414854,0.1148394251460861,103,40,58
85.68,89.61,-0.012551606185928562,0.014857631700035871,0.3982270652170433,-0.03113159311371783,0.01575249969897022,0.04812132728181717,0.11484602335598229,123,22,56
76.94,82.62,0.025335446925553715,0.013200026855905366,0.054940290076028325,0.01768061338665128,0.014159083847221306,0.21177054706988296,0.11485098565159885,79,26,96
76.94,82.17999999999999,0.02557361859611029,0.013237214946348448,0.05336585303393568,0.017713413319480426,0.014373210569801467,0.21780311391541443,0.1148529170209241,79,24,98
70.39,91.36,-0.011870798090989012,0.011489990606757466,0.30153719766318876,-0.03586603213716852,0.017627795029793343,0.04188816476415478,0.11485677689404936,54,102,45
70.39,91.8,-0.011870798090989012,0.011489990606757466,0.30153719766318876,-0.03586603213716852,0.017627795029793343,0.04188816476415478,0.11485677689404936,54,102,45
61.21,91.36,-0.013523503531272081,0.009566029609210764,0.15744977590090378,-0.036106485355578026,0.01455178840382015,0.013092603768427203,0.11485963745406111,31,125,45
61.21,91.8,-0.013523503531272081,0.009566029609210764,0.15744977590090378,-0.036106485355578026,0.01455178840382015,0.013092603768427203,0.11485963745406111,31,125,45
63.4,91.8,-0.011565960384449783,0.005877827700851186,0.04909945519821938,-0.03389627634197004,0.011793107725998661,0.004049951607404888,0.11488861336738751,34,122,45
63.4,91.36,-0.011565960384449783,0.005877827700851186,0.04909945519821938,-0.03389627634197004,0.011793107725998661,0.004049951607404888,0.11488861336738751,34,122,45
60.78,79.13,-0.02376815910931068,0.02358704020257948,0.31360871128234713,-0.006580988846582103,0.03122816748820208,0.8330910388450101,0.11490257523962899,30,57,114
64.27000000000001,89.18,-0.008618560129878935,0.011055123601427946,0.4356271137985031,-0.03266830785569,0.017007837339936934,0.05475949304388692,0.11492442764361015,38,105,58
89.18,94.42,-0.021028994806946158,0.010077559009738645,0.03691389324861277,-0.027840249474624098,0.016302846075619666,0.08769339740557953,0.114926235996312,143,28,30
62.519999999999996,90.92,-0.016152280580869482,0.010412969547113881,0.1208610735361189,-0.03780263884150367,0.015403178107051373,0.014119436900403818,0.11492741740333579,32,122,47
61.650000000000006,90.92,-0.016152280580869482,0.010412969547113881,0.1208610735361189,-0.03780263884150367,0.015403178107051373,0.014119436900403818,0.11492741740333579,32,122,47
62.09,90.92,-0.016152280580869482,0.010412969547113881,0.1208610735361189,-0.03780263884150367,0.015403178107051373,0.014119436900403818,0.11492741740333579,32,122,47
85.24000000000001,89.18,-0.00721297069308094,0.016393361328957325,0.6599418917267609,-0.028491615893770486,0.016711435455743624,0.08820984404156142,0.11493659880997947,122,21,58
81.31,89.61,0.012103105675759195,0.01226674800314383,0.3238095018319469,-0.006427755807713199,0.015978180059809853,0.6874755064819367,0.1149413614741174,96,49,56
67.33,90.92,-0.011652020816812424,0.013764925193526987,0.3972734022957424,-0.03384066443964193,0.01925971504777206,0.07890590571435666,0.11495430735727005,46,108,47
66.46,90.92,-0.011652020816812424,0.013764925193526987,0.3972734022957424,-0.03384066443964193,0.01925971504777206,0.07890590571435666,0.11495430735727005,46,108,47
66.89,90.92,-0.011652020816812424,0.013764925193526987,0.3972734022957424,-0.03384066443964193,0.01925971504777206,0.07890590571435666,0.11495430735727005,46,108,47
60.78,78.69,-0.023211071058090935,0.02408423639036995,0.3351736070245908,-0.006287391428925667,0.032448887088135994,0.8463615146414469,0.11496434420667623,30,55,116
82.62,90.92,-0.009647634927821495,0.005734671550645574,0.09250402409239766,-0.031051058154933277,0.011404420870425385,0.0064746678141194575,0.11496722536576026,105,49,47
66.02,90.92,-0.011844585934635384,0.016439312059344506,0.47121489359716195,-0.033655663478573475,0.021326906508160853,0.11454616750443393,0.11496764185748168,43,111,47
65.58,90.92,-0.011844585934635384,0.016439312059344506,0.47121489359716195,-0.033655663478573475,0.021326906508160853,0.11454616750443393,0.11496764185748168,43,111,47
68.2,76.94,0.008300949988702722,0.013149466998539376,0.5278597255854245,0.03361116908559184,0.018782548863667353,0.07353605887819512,0.11497392860119772,48,31,122
76.94,86.99,0.02364056511700923,0.012892710129395833,0.06670772564570154,0.017475014758346362,0.016900786995284203,0.3011471999875851,0.1149749069730496,79,50,72
80.0,84.37,0.018884850419287728,0.012375775761925206,0.12702160479505642,8.072063560782248e-05,0.016240276407793193,0.9960342125907022,0.11498001249946005,90,28,83
59.9,88.74,-0.019102716983147493,0.024365176079688536,0.43303002137700536,-0.03972596073582345,0.03237798514258084,0.21984380042024587,0.11499048335448322,24,117,60
62.96000000000001,90.92,-0.01380017394013397,0.008270987937278741,0.0952157789083795,-0.035467147812515955,0.013711608966456262,0.00969136808614607,0.1149920421469671,33,121,47
