province,date,value
北京,20220430,91023.51
北京,20220531,91847.22
北京,20220630,93618.08
北京,20220731,92226.42
北京,20220831,92258.49
北京,20220930,94028.16
北京,20221031,94230.6
北京,20221130,94697.4
北京,20221231,95496.89
北京,20230131,98093.23
北京,20230228,98873.89
北京,20230331,101385.84
北京,20230430,101468.44
北京,20230531,102466.02
北京,20230630,104261.32
北京,20230731,103413.42
北京,20230831,104152.5
北京,20230930,105978.66
北京,20231031,105880.05
北京,20231130,109138.08
北京,20231231,108601.16
北京,20240131,111542.42
北京,20240229,112685.19
北京,20240331,114012.25
北京,20240430,113558.09
北京,20240531,112543.42
北京,20240630,112528.26
北京,20240731,112785.47
北京,20240831,111987.4
北京,20240930,111708.18
北京,20241031,112236.34
北京,20241130,113229.58
北京,20241231,115307.91
天津,20090131,7733.3
天津,20090228,8350.1
天津,20090331,8919.8
天津,20090430,9340
天津,20090531,9526.5
天津,20090630,9828.1
天津,20090731,10063.3
天津,20090831,10042.3
天津,20090930,10235.1
天津,20091031,10398.9
天津,20091130,10483.4
天津,20091231,10645.3
天津,20100131,10950.4
天津,20100228,11257.9
天津,20100331,11373.9
天津,20100430,11633.3
天津,20100531,11886.5
天津,20100630,12095.4
天津,20100731,12205.7
天津,20100831,12312.5
天津,20100930,12560.4
天津,20101031,12707.6
天津,20101130,12942.4
天津,20101231,13111.6
天津,20110131,13418.1
天津,20110228,13617.5
天津,20110331,13761.7
天津,20110430,13953.4
天津,20110531,14110.9
天津,20110630,14291.6
天津,20110731,14468.2
天津,20110831,14657.6
天津,20110930,14701.9
天津,20111031,14907.9
天津,20111130,15092.9
天津,20111231,15242.2
天津,20120131,15421.8
天津,20120229,15591.7
天津,20120331,15882.3
天津,20120430,15962.5
天津,20120531,16208
天津,20120630,16495.6
天津,20120731,16582.1
天津,20120831,16715.1
天津,20120930,16882.8
天津,20121031,16975.5
天津,20121130,17160.5
天津,20121231,17392.1
天津,20130131,17626.8
天津,20130228,17704.9
天津,20130331,17927.8
天津,20130430,18132
天津,20130531,18214.9
天津,20130630,18477.2
天津,20130731,18694.8
天津,20130831,18883.8
天津,20130930,19057.2
天津,20131031,19136.3
天津,20131130,19298.4
天津,20131231,19453.3
天津,20140131,19748.7
天津,20140228,19891.7
天津,20140331,20100.9
天津,20140430,20293.8
天津,20140531,20376
天津,20140630,20657.2
天津,20140731,20700
天津,20140831,20949.4
天津,20140930,21129.4
天津,20141031,21197
天津,20141130,21506.2
天津,20141231,21716
天津,20150131,22129
天津,20150228,22521.5
天津,20150331,22673.7
天津,20150430,22803.5
天津,20150531,22984.1
天津,20150630,23316.6
天津,20150731,23438.5
天津,20150831,23497.9
天津,20150930,23809.2
天津,20151031,23909.2
天津,20151130,24312.8
天津,20151231,24500.9
天津,20160131,25034.6
天津,20160229,25275.4
天津,20160331,25484.7
天津,20160430,25667.9
天津,20160531,26129.7
天津,20160630,26384.8
天津,20160731,26558.4
天津,20160831,26410.8
天津,20160930,26845.5
天津,20161031,27034.5
天津,20161130,27250.4
天津,20161231,27368
天津,20170131,27864.1
天津,20170228,28105.6
天津,20170331,28442.6
天津,20170430,28809.9
天津,20170531,28982.7
天津,20170630,29315.5
天津,20170731,29387.2
天津,20170831,29685.2
天津,20170930,29797.8
天津,20171031,29909.9
天津,20171130,30145.8
天津,20171231,30103
天津,20180131,30553.5
天津,20180228,30661.3
天津,20180331,30914.6
天津,20180430,31166
天津,20180531,31322.8
天津,20180630,31453.9
天津,20180731,31519.1
天津,20180831,31604.8
天津,20180930,31826
天津,20181031,32032.9
天津,20181130,32343.5
天津,20181231,32539.4
天津,20190131,33273
天津,20190228,33234
天津,20190331,33295
天津,20190430,33513
天津,20190531,33728
天津,20190630,33998
天津,20190731,34302
天津,20190831,34572
天津,20190930,34790
天津,20191031,34749
天津,20191130,34934
天津,20191231,34874
天津,20200131,35556.4
天津,20200229,35417.2
天津,20200331,35847.7
天津,20200430,36126.6
天津,20200531,36425.1
天津,20200630,36679.9
天津,20200731,36872
天津,20200831,36999
天津,20200930,37248.5
天津,20201031,37340.2
天津,20201130,37648.9
天津,20201231,37690.4
天津,20210131,38367.6
天津,20210228,38548.2
天津,20210331,38914.2
天津,20210430,39171.5
天津,20210531,39332
天津,20210630,39600.2
天津,20210731,39531.2
天津,20210831,39625
天津,20210930,39875.4
天津,20211031,39842.8
天津,20211130,40048.3
天津,20211231,40043.4
天津,20220131,40127.3
天津,20220228,40140.4
天津,20220331,40558.5
天津,20220430,40484.5
天津,20220531,40507.1
天津,20220630,41193.8
天津,20220731,41039.6
天津,20220831,40653.9
天津,20220930,41105
天津,20221031,41050.1
天津,20221130,41228.5
天津,20221231,41650.3
天津,20230131,41836
天津,20230228,42096.1
天津,20230331,42935.5
天津,20230430,42900.9
天津,20230531,43036.8
天津,20230630,43588.9
天津,20230731,43332.9
天津,20230831,43707.8
天津,20230930,44149.2
天津,20231031,44245.9
天津,20231130,44120.9
天津,20231231,43665.6
天津,20240131,43950.9
天津,20240229,44118.8
天津,20240331,44699.6
天津,20240430,44608.8
天津,20240531,44775.1
天津,20240630,45027.4
天津,20240731,44875.2
天津,20240831,45034.8
天津,20240930,45448.6
天津,20241031,45429.7
天津,20241130,45520.6
天津,20241231,45000
河北,20090131,10148.1
河北,20090228,10522.2
河北,20090331,11361.7
河北,20090430,11629.2
河北,20090531,11931.1
河北,20090630,12294
河北,20090731,12577.1
河北,20090831,12656.8
河北,20090930,12756.4
河北,20091031,12954.3
河北,20091130,13010.1
河北,20091231,13123.8
河北,20100131,13610.3
河北,20100228,13840
河北,20100331,14092.3
河北,20100430,14390.6
河北,20100531,14611.9
河北,20100630,14778.4
河北,20100731,14921.6
河北,20100831,15092.8
河北,20100930,15341.4
河北,20101031,15412.3
河北,20101130,15529.8
河北,20101231,15755.7
河北,20110131,16099.7
河北,20110228,16322.1
河北,20110331,16543.6
河北,20110430,16750.1
河北,20110531,16900.9
河北,20110630,17179.9
河北,20110731,17344.7
河北,20110831,17483.5
河北,20110930,17584.2
河北,20111031,17791.9
河北,20111130,17979.5
河北,20111231,18144
河北,20120131,18404.6
河北,20120229,18658.7
河北,20120331,18932.4
河北,20120430,19200.2
河北,20120531,19489
河北,20120630,19798.9
河北,20120731,20027.2
河北,20120831,20276.4
河北,20120930,20439.7
河北,20121031,20641.3
河北,20121130,20739.2
河北,20121231,20850.9
河北,20130131,21244.6
河北,20130228,21529.5
河北,20130331,21954.9
河北,20130430,22213.3
河北,20130531,22496.9
河北,20130630,22770.7
河北,20130731,23017.7
河北,20130831,23234.8
河北,20130930,23475.7
河北,20131031,23647.6
河北,20131130,23820.3
河北,20131231,23966
河北,20140131,24441.39
河北,20140228,24713
河北,20140331,25089.01
河北,20140430,25376.5
河北,20140531,25568.91
河北,20140630,25957.95
河北,20140731,26186.23
河北,20140831,26444.87
河北,20140930,26836.37
河北,20141031,27029.52
河北,20141130,27320.1
河北,20141231,27593.82
河北,20150131,28103.22
河北,20150228,28530.05
河北,20150331,28887.16
河北,20150430,29145.6
河北,20150531,29453.06
河北,20150630,29967.51
河北,20150731,30309.03
河北,20150831,30489.75
河北,20150930,31114.53
河北,20151031,31448.07
河北,20151130,31971.65
河北,20151231,32151.42
河北,20160131,32988.91
河北,20160229,33046.97
河北,20160331,33543.46
河北,20160430,33814.73
河北,20160531,34196.94
河北,20160630,34727.75
河北,20160731,35156.97
河北,20160831,35325.55
河北,20160930,35900.52
河北,20161031,36242.64
河北,20161130,36673.44
河北,20161231,37352.24
河北,20170131,38376.16
河北,20170228,38895.38
河北,20170331,39378.39
河北,20170430,39836.69
河北,20170531,40375.59
河北,20170630,41026.69
河北,20170731,41362.67
河北,20170831,41709.28
河北,20170930,42156.04
河北,20171031,42471.48
河北,20171130,42742.62
河北,20171231,42891.15
河北,20180131,43732.83
河北,20180228,44148.29
河北,20180331,44531.89
河北,20180430,44785.94
河北,20180531,45168.05
河北,20180630,45774.7
河北,20180731,46123.54
河北,20180831,46540.07
河北,20180930,47052
河北,20181031,47157.36
河北,20181130,47476.79
河北,20181231,47744.11
河北,20190131,48865.03
河北,20190228,49176.84
河北,20190331,49794.92
河北,20190430,50108.15
河北,20190531,50375.21
河北,20190630,50901.16
河北,20190731,51202.03
河北,20190831,51658.8
河北,20190930,52363.96
河北,20191031,52548.4
河北,20191130,52921.72
河北,20191231,53448.06
河北,20200131,54436.57
河北,20200229,54655.26
河北,20200331,55676.39
河北,20200430,56344.89
河北,20200531,57003.69
河北,20200630,57831.78
河北,20200731,58229.17
河北,20200831,58570.15
河北,20200930,59260.09
河北,20201031,59657.93
河北,20201130,60178.85
河北,20201231,60605.19
河北,20210131,61707.16
河北,20210228,62158.64
河北,20210331,63188.54
河北,20210430,63631.47
河北,20210531,64139.36
河北,20210630,64966.06
河北,20210731,65301.64
河北,20210831,65787.57
河北,20210930,66575.33
河北,20211031,66802.6
河北,20211130,67150.35
河北,20211231,67610.38
河北,20220131,68833.04
河北,20220228,69241.14
河北,20220331,70594.19
河北,20220430,70955.18
河北,20220531,71680.92
河北,20220630,72621.62
河北,20220731,73093.78
河北,20220831,73784.37
河北,20220930,74882.48
河北,20221031,75288.76
河北,20221130,75324.47
河北,20221231,76291.66
河北,20230131,78241.98
河北,20230228,79047
河北,20230331,80552.55
河北,20230430,81161.21
河北,20230531,81965.83
河北,20230630,83363.39
河北,20230731,83625.22
河北,20230831,84374.85
河北,20230930,85499.08
河北,20231031,85812.98
河北,20231130,85916.07
河北,20231231,86389.34
河北,20240131,88307.72
河北,20240229,88928.29
河北,20240331,90466.46
河北,20240430,90814.72
河北,20240531,91154.27
河北,20240630,92134.17
河北,20240731,92127.32
河北,20240831,92728.99
河北,20240930,93372.87
河北,20241031,93235.9
河北,20241130,93375.07
河北,20241231,93283.35
山西,20090131,6282.23
山西,20090228,6426.59
山西,20090331,6736.35
山西,20090430,6863.98
山西,20090531,6934.33
山西,20090630,7360.9
山西,20090731,7457.8
山西,20090831,7624.71
山西,20090930,7752.66
山西,20091031,7872.3
山西,20091130,7904.92
山西,20091231,7915.41
山西,20100131,8147
山西,20100228,8394.8
山西,20100331,8511.2
山西,20100430,8630.3
山西,20100531,8748
山西,20100630,8923.6
山西,20100731,9051
山西,20100831,9212.6
山西,20100930,9373.5
山西,20101031,9520.3
山西,20101130,9621.6
山西,20101231,9728.7
山西,20110131,9881.9
山西,20110228,9972.3
山西,20110331,10158.4
山西,20110430,10273.8
山西,20110531,10384.6
山西,20110630,10552.1
山西,20110731,10676.8
山西,20110831,10821.9
山西,20110930,10879.6
山西,20111031,11039.7
山西,20111130,11134
山西,20111231,11265.6
山西,20120131,11480.8
山西,20120229,11678.4
山西,20120331,12071.3
山西,20120430,12286.2
山西,20120531,12488.4
山西,20120630,12623.9
山西,20120731,12738.5
山西,20120831,12837.7
山西,20120930,12963
山西,20121031,13068.4
山西,20121130,13131.3
山西,20121231,13211.3
山西,20130131,13449.8
山西,20130228,13546.2
山西,20130331,13704.9
山西,20130430,13902.7
山西,20130531,14077
山西,20130630,14271.5
山西,20130731,14421
山西,20130831,14522.4
山西,20130930,14719.5
山西,20131031,14818
山西,20131130,14977.1
山西,20131231,15025.5
山西,20140131,15390.56
山西,20140228,15481.81
山西,20140331,15648.72
山西,20140430,15701.14
山西,20140531,15872.46
山西,20140630,15993.85
山西,20140731,16034.56
山西,20140831,16147.19
山西,20140930,16304.35
山西,20141031,16331.46
山西,20141130,16503.01
山西,20141231,16559.41
山西,20150131,16808.01
山西,20150228,17052.29
山西,20150331,17196.69
山西,20150430,17161.81
山西,20150531,17225.44
山西,20150630,17582.92
山西,20150731,17542.54
山西,20150831,17777.54
山西,20150930,17998.11
山西,20151031,18134.32
山西,20151130,18263.09
山西,20151231,18574.83
山西,20160131,18783.77
山西,20160229,18849.6
山西,20160331,19071.03
山西,20160430,19080.25
山西,20160531,19139.94
山西,20160630,19403.93
山西,20160731,19357.15
山西,20160831,19357.95
山西,20160930,19735.63
山西,20161031,20015.96
山西,20161130,20241.19
山西,20161231,20356.5
山西,20170131,20826.4
山西,20170228,20840.55
山西,20170331,21181.17
山西,20170430,21261.42
山西,20170531,21456.82
山西,20170630,21648.47
山西,20170731,21754.86
山西,20170831,21947.1
山西,20170930,22198.34
山西,20171031,22261.18
山西,20171130,22555.99
山西,20171231,22573.77
山西,20180131,23042.58
山西,20180228,23223.21
山西,20180331,23605.5
山西,20180430,23772.92
山西,20180531,23946.74
山西,20180630,24141.72
山西,20180731,24226.81
山西,20180831,24342.46
山西,20180930,24546.53
山西,20181031,24511.81
山西,20181130,24711.17
山西,20181231,25256.43
山西,20190131,26205.1
山西,20190228,26404.53
山西,20190331,26699.07
山西,20190430,26692.85
山西,20190531,26820.29
山西,20190630,27057.63
山西,20190731,27141.49
山西,20190831,27320.8
山西,20190930,27619.04
山西,20191031,27727.93
山西,20191130,28029.41
山西,20191231,28119.37
山西,20200131,28718
山西,20200229,28890.61
山西,20200331,29534.05
山西,20200430,29761.45
山西,20200531,29858.7
山西,20200630,30157.17
山西,20200731,30139.88
山西,20200831,30260.59
山西,20200930,30409.76
山西,20201031,30597.09
山西,20201130,30828.07
山西,20201231,30640.85
山西,20210131,31367.34
山西,20210228,31507.15
山西,20210331,31961.93
山西,20210430,32360.59
山西,20210531,32588.22
山西,20210630,32960.49
山西,20210731,33208.94
山西,20210831,33441.12
山西,20210930,33739.62
山西,20211031,33845.31
山西,20211130,34083.19
山西,20211231,34214.9
山西,20220131,35003.82
山西,20220228,35173.46
山西,20220331,35749.88
山西,20220430,35598.62
山西,20220531,36000.41
山西,20220630,36359.9
山西,20220731,36374.28
山西,20220831,36626.8
山西,20220930,37252.78
山西,20221031,37297.32
山西,20221130,37338.94
山西,20221231,37620.88
山西,20230131,38781.33
山西,20230228,39226.93
山西,20230331,40119.96
山西,20230430,40139.27
山西,20230531,40272.79
山西,20230630,40879.57
山西,20230731,40808.21
山西,20230831,41091.02
山西,20230930,41478.94
山西,20231031,41679.4
山西,20231130,41843.24
山西,20231231,41944.07
山西,20240131,42979.67
山西,20240229,43267.42
山西,20240331,44032.34
山西,20240430,44334.53
山西,20240531,44396.64
山西,20240630,44800.51
山西,20240731,44942.36
山西,20240831,45029.22
山西,20240930,45710.34
山西,20241031,45604.66
山西,20241130,45624.68
山西,20241231,45599.86
内蒙古,20090131,4745.8
内蒙古,20090228,4906.4
内蒙古,20090331,5233.6
内蒙古,20090430,5454.7
内蒙古,20090531,5615.9
内蒙古,20090630,5875.8
内蒙古,20090731,6057.9
内蒙古,20090831,6220.7
内蒙古,20090930,6254.2
内蒙古,20091031,6253.8
内蒙古,20091130,6327.5
内蒙古,20091231,6292.5
内蒙古,20100131,6525.5
内蒙古,20100228,6768.5
内蒙古,20100331,6975.5
内蒙古,20100430,7145.8
内蒙古,20100531,7265.8
内蒙古,20100630,7322.7
内蒙古,20100731,7438.2
内蒙古,20100831,7544.1
内蒙古,20100930,7637.5
内蒙古,20101031,7783
内蒙古,20101130,7839.5
内蒙古,20101231,7919.5
内蒙古,20110131,8194.5
内蒙古,20110228,8323
内蒙古,20110331,8497.5
内蒙古,20110430,8709.3
内蒙古,20110531,8779
内蒙古,20110630,8861.4
内蒙古,20110731,8990.1
内蒙古,20110831,9064.6
内蒙古,20110930,9150.6
内蒙古,20111031,9238.5
内蒙古,20111130,9572.7
内蒙古,20111231,9727.7
内蒙古,20120131,9907
内蒙古,20120229,10121.3
内蒙古,20120331,10380.8
内蒙古,20120430,10539.4
内蒙古,20120531,10706.7
内蒙古,20120630,10811.5
内蒙古,20120731,10948.4
内蒙古,20120831,11100.1
内蒙古,20120930,11156.9
内蒙古,20121031,11268.9
内蒙古,20121130,11287.3
内蒙古,20121231,11284.2
内蒙古,20130131,11511.6
内蒙古,20130228,11690.1
内蒙古,20130331,11953
内蒙古,20130430,12203.6
内蒙古,20130531,12371.4
内蒙古,20130630,12449.5
内蒙古,20130731,12568.1
内蒙古,20130831,12669.7
内蒙古,20130930,12774.7
内蒙古,20131031,12764.5
内蒙古,20131130,12832.7
内蒙古,20131231,12944.2
内蒙古,20140131,13313.02
内蒙古,20140228,13470.68
内蒙古,20140331,13782.68
内蒙古,20140430,13978.6
内蒙古,20140531,14105.5
内蒙古,20140630,14253.98
内蒙古,20140731,14310.31
内蒙古,20140831,14413.12
内蒙古,20140930,14505.63
内蒙古,20141031,14632.3
内蒙古,20141130,14799.98
内蒙古,20141231,14947.07
内蒙古,20150131,15257.57
内蒙古,20150228,15514.62
内蒙古,20150331,15759.41
内蒙古,20150430,15902.84
内蒙古,20150531,16132.13
内蒙古,20150630,16269.71
内蒙古,20150731,16403.01
内蒙古,20150831,16496.71
内蒙古,20150930,16736.28
内蒙古,20151031,16617.95
内蒙古,20151130,16753.04
内蒙古,20151231,17140.67
内蒙古,20160131,17557.36
内蒙古,20160229,17787.79
内蒙古,20160331,18096.34
内蒙古,20160430,18381.1
内蒙古,20160531,18387.72
内蒙古,20160630,18568.11
内蒙古,20160731,18798.95
内蒙古,20160831,18911.16
内蒙古,20160930,19064.51
内蒙古,20161031,19041.06
内蒙古,20161130,19181.59
内蒙古,20161231,19361.01
内蒙古,20170131,19597.78
内蒙古,20170228,19809.26
内蒙古,20170331,20171.63
内蒙古,20170430,20310.69
内蒙古,20170531,20526.63
内蒙古,20170630,20892.75
内蒙古,20170731,21027.89
内蒙古,20170831,21148.78
内蒙古,20170930,21274.4
内蒙古,20171031,21373.25
内蒙古,20171130,21353.25
内蒙古,20171231,21456.03
内蒙古,20180131,21671.63
内蒙古,20180228,21821.29
内蒙古,20180331,21943.34
内蒙古,20180430,21986.93
内蒙古,20180531,22068.34
内蒙古,20180630,22129.08
内蒙古,20180731,22111.6
内蒙古,20180831,22071.78
内蒙古,20180930,22102.84
内蒙古,20181031,22053
内蒙古,20181130,21986.65
内蒙古,20181231,22085.22
内蒙古,20190131,22362.17
内蒙古,20190228,22402.2
内蒙古,20190331,22599.99
内蒙古,20190430,22617.43
内蒙古,20190531,22737.37
内蒙古,20190630,22872.44
内蒙古,20190731,22889.66
内蒙古,20190831,23015.52
内蒙古,20190930,23113.65
内蒙古,20191031,23044.92
内蒙古,20191130,23183.42
内蒙古,20191231,23085.12
内蒙古,20200131,23239.28
内蒙古,20200229,23256.96
内蒙古,20200331,23616.32
内蒙古,20200430,23640.23
内蒙古,20200531,23713.33
内蒙古,20200630,23902.53
内蒙古,20200731,23894.88
内蒙古,20200831,23857.66
内蒙古,20200930,23913.82
内蒙古,20201031,23103.96
内蒙古,20201130,23098.72
内蒙古,20201231,23249.19
内蒙古,20210131,23560.65
内蒙古,20210228,23701.13
内蒙古,20210331,23984.78
内蒙古,20210430,24090.53
内蒙古,20210531,24259.19
内蒙古,20210630,24556.3
内蒙古,20210731,24595.05
内蒙古,20210831,24745.77
内蒙古,20210930,24873.15
内蒙古,20211031,24939.94
内蒙古,20211130,24923.39
内蒙古,20211231,24965.01
内蒙古,20220131,25316.1
内蒙古,20220228,25380.5
内蒙古,20220331,25774.54
内蒙古,20220430,25786.81
内蒙古,20220531,25979.87
内蒙古,20220630,26298.96
内蒙古,20220731,26423.1
内蒙古,20220831,26447.64
内蒙古,20220930,26687.8
内蒙古,20221031,26550.21
内蒙古,20221130,26625.59
内蒙古,20221231,26918.95
内蒙古,20230131,27493
内蒙古,20230228,27727.48
内蒙古,20230331,28315.25
内蒙古,20230430,28499.63
内蒙古,20230531,28777.15
内蒙古,20230630,29084.52
内蒙古,20230731,29238
内蒙古,20230831,29408.42
内蒙古,20230930,29631.9
内蒙古,20231031,29788.4
内蒙古,20231130,29980.44
内蒙古,20231231,30064.05
内蒙古,20240131,30553.32
内蒙古,20240229,30673.35
内蒙古,20240331,31116.33
内蒙古,20240430,31306.29
内蒙古,20240531,31424.96
内蒙古,20240630,31670.2
内蒙古,20240731,31699.8
内蒙古,20240831,31822.58
内蒙古,20240930,32147.7
内蒙古,20241031,32255.47
内蒙古,20241130,32124.64
内蒙古,20241231,31794.1
辽宁,20090131,12400.5
辽宁,20090228,12605.3
辽宁,20090331,13428.8
辽宁,20090430,14065.1
辽宁,20090531,14426.7
辽宁,20090630,14807.8
辽宁,20090731,14649.1
辽宁,20090831,14897.9
辽宁,20090930,14993.4
辽宁,20091031,14899.3
辽宁,20091130,15161.4
辽宁,20091231,15549.6
辽宁,20100131,15956
辽宁,20100228,16166
辽宁,20100331,16326
辽宁,20100430,16715
辽宁,20100531,17110
辽宁,20100630,17425
辽宁,20100731,17615
辽宁,20100831,17755
辽宁,20100930,17945
辽宁,20101031,18122
辽宁,20101130,18333
辽宁,20101231,18690
辽宁,20110131,18741
辽宁,20110228,18986
辽宁,20110331,19250
辽宁,20110430,19428
辽宁,20110531,19734
辽宁,20110630,20187
辽宁,20110731,20299
辽宁,20110831,20450
辽宁,20110930,20802
辽宁,20111031,20905
辽宁,20111130,21138
辽宁,20111231,21621
辽宁,20120131,21772.9
辽宁,20120229,22038.1
辽宁,20120331,22421.6
辽宁,20120430,22652.8
辽宁,20120531,22966.1
辽宁,20120630,23377.7
