province,province_cn,year,hydro_monthly_observations,hydro_monthly_mean_100m_kwh,hydro_monthly_sd_100m_kwh,hydro_monthly_cv,nuclear_monthly_observations,nuclear_monthly_mean_100m_kwh,nuclear_monthly_sd_100m_kwh,nuclear_monthly_cv,solar_monthly_observations,solar_monthly_mean_100m_kwh,solar_monthly_sd_100m_kwh,solar_monthly_cv,thermal_monthly_observations,thermal_monthly_mean_100m_kwh,thermal_monthly_sd_100m_kwh,thermal_monthly_cv,wind_monthly_observations,wind_monthly_mean_100m_kwh,wind_monthly_sd_100m_kwh,wind_monthly_cv,windsolar_monthly_observations,windsolar_monthly_mean_100m_kwh,windsolar_monthly_sd_100m_kwh,windsolar_monthly_cv,observed_source_monthly_observations,observed_source_monthly_mean_100m_kwh,observed_source_monthly_sd_100m_kwh,observed_source_monthly_cv,therm_month_n,therm_month_cv,windsolar_month_n,windsolar_month_cv,allsrc_month_n,allsrc_month_cv
Guangxi,广西,2021,10,40.7,9.616305596918878,0.2362728647891616,10,15.1,1.6438437341250567,0.10886382345199051,10,1.93641,1.084749942972009,0.5601860881590206,10,99.89000000000001,9.149432283541485,0.09159507742057747,10,13.63,6.678830569626527,0.4900095795764143,10,15.56641,7.3809305040383935,0.47415752919513193,10,171.25641000000002,19.15611755476853,0.11185635360900377,10,0.09159507742057747,10,0.47415752919513193,10,0.11185635360900377
Guangxi,广西,2022,10,47.21,19.056083892902375,0.4036450729273962,10,15.459999999999999,1.208488495784899,0.07816872547120951,10,2.7645,0.5753822478240977,0.20813248248294366,10,90.96,19.353966001830205,0.2127744723156355,10,14.290000000000001,4.509853409788146,0.3155950601671201,10,17.0545,4.560792116629643,0.26742455754373584,10,170.68449999999999,8.421560970245103,0.04933992817300402,10,0.2127744723156355,10,0.26742455754373584,10,0.04933992817300402
Guangxi,广西,2023,10,30.23,5.989629927354992,0.1981352936604364,10,21.889999999999997,4.043224785572361,0.18470647718466707,10,4.97101,1.8531015205445287,0.3727816923612161,10,119.58,11.677404582259639,0.09765349207442414,10,17.57,3.921181794646444,0.22317483179547204,10,22.54101,4.216048086498385,0.18703900519534772,10,194.24101000000002,12.046226948297516,0.062016908521519296,10,0.09765349207442414,10,0.18703900519534772,10,0.062016908521519296
Guizhou,贵州,2000,12,15.286666666666667,3.6672762578670213,0.2399003221456839,0,,,,0,,,,12,18.43916666666667,3.3269326805040844,0.18042749657002308,0,,,,0,,,,12,33.725833333333334,2.8437569846734125,0.08431984338435164,12,0.18042749657002308,0,,12,0.08431984338435164
Guizhou,贵州,2001,12,17.641666666666666,4.224170350674219,0.239442816287627,0,,,,0,,,,12,22.379166666666666,3.483348593557991,0.15565139870674322,0,,,,0,,,,12,40.020833333333336,4.918082513140728,0.12288805863131438,12,0.15565139870674322,0,,12,0.12288805863131438
Guizhou,贵州,2002,12,18.460833333333333,5.514953982060267,0.2987380841634235,0,,,,0,,,,12,27.132499999999997,3.252420427368457,0.11987175628373564,0,,,,0,,,,12,45.593333333333334,5.688011848429882,0.12475534102419686,12,0.11987175628373564,0,,12,0.12475534102419686
Guizhou,贵州,2003,12,16.989166666666666,6.551896961024251,0.38565146187418947,0,,,,0,,,,12,36.060833333333335,7.943077555998433,0.22026882969052572,0,,,,0,,,,12,53.05000000000001,11.817509351497348,0.2227617219886399,12,0.22026882969052572,0,,12,0.2227617219886399
Guizhou,贵州,2004,12,18.020833333333332,8.188372530422006,0.45438367798873563,0,,,,0,,,,12,41.399166666666666,4.623612240609629,0.11168370314884668,0,,,,0,,,,12,59.419999999999995,11.574577942432914,0.19479262777571382,12,0.11168370314884668,0,,12,0.19479262777571382
Guizhou,贵州,2005,12,18.360833333333336,7.713628386096124,0.4201131967192551,0,,,,0,,,,12,47.465,7.598746906263859,0.16009158129703693,0,,,,0,,,,12,65.82583333333335,13.909506532213749,0.21130771655829772,12,0.16009158129703693,0,,12,0.21130771655829772
Guizhou,贵州,2006,12,17.855833333333333,5.885834239678322,0.3296308903539453,0,,,,0,,,,12,63.365833333333335,10.118532464859923,0.1596843587873579,0,,,,0,,,,12,81.22166666666666,13.783586967729759,0.16970332589083076,12,0.1596843587873579,0,,12,0.16970332589083076
Guizhou,贵州,2007,12,28.60166666666667,10.333080886456884,0.3612754811417825,0,,,,0,,,,12,68.80916666666667,4.943203705977319,0.07183931946049803,0,,,,0,,,,12,97.41083333333334,12.25663416524317,0.12582413829991362,12,0.07183931946049803,0,,12,0.12582413829991362
Guizhou,贵州,2008,12,32.015,10.928996876533208,0.34137113467228514,0,,,,0,,,,12,67.60166666666667,16.511413591448758,0.244245658511113,0,,,,0,,,,12,99.61666666666667,22.219899489721673,0.22305403536612017,12,0.244245658511113,0,,12,0.22305403536612017
Guizhou,贵州,2009,12,33.406576,11.512959338933488,0.3446315282037132,0,,,,0,,,,12,81.59546758333333,13.357354330726817,0.16370216050401293,0,,,,0,,,,12,115.00204358333333,14.16276160158773,0.12315226025809743,12,0.16370216050401293,0,,12,0.12315226025809743
Guizhou,贵州,2010,12,34.71523466666667,19.501847927158746,0.5617662710453831,0,,,,0,,,,12,80.75380591666668,14.024924809678797,0.17367509370582138,0,,,,0,,,,12,115.46904058333335,16.188875242786143,0.14020100245920658,12,0.17367509370582138,0,,12,0.14020100245920658
Guizhou,贵州,2011,12,26.679498666666664,11.004233887235078,0.4124602948774204,0,,,,0,,,,12,85.33216233333333,9.149521264914409,0.10722242369967845,0,,,,0,,,,12,112.011661,13.7233454825324,0.12251711437912165,12,0.10722242369967845,0,,12,0.12251711437912165
Guizhou,贵州,2012,12,42.63745625,25.635582208203356,0.6012455822385829,0,,,,0,,,,12,85.45182808333333,19.750803634917258,0.23113377534364873,0,,,,0,,,,12,128.08928433333332,20.356896968220948,0.15892740032214678,12,0.23113377534364873,0,,12,0.15892740032214678
Guizhou,贵州,2013,10,36.33561999999999,11.77020356000694,0.32393016989959006,0,,,,0,,,,10,103.50550000000001,13.86076205416652,0.13391329015527212,10,0.72,0.4417138339593986,0.6134914360547203,10,0.72,0.4417138339593986,0.6134914360547203,10,140.56112,16.401591335043616,0.1166865441527758,10,0.13391329015527212,10,0.6134914360547203,10,0.1166865441527758
Guizhou,贵州,2014,10,57.392999999999994,22.989975617405275,0.4005710734306497,0,,,,0,,,,10,85.87899999999999,24.72596406389219,0.2879163015858614,10,0.9199999999999999,0.2097617696340305,0.22800192351525056,10,0.9199999999999999,0.2097617696340305,0.22800192351525056,10,144.19199999999998,4.750604172102705,0.03294637824638472,10,0.2879163015858614,10,0.22800192351525056,10,0.03294637824638472
Guizhou,贵州,2015,12,60.30458333333333,20.726324674008765,0.34369402006219146,0,,,,0,,,,12,81.639575,20.407380830925103,0.24996921935133914,10,3.1399999999999997,3.044557986528312,0.9696044543083797,10,3.1399999999999997,3.044557986528312,0.9696044543083797,12,144.560825,14.908372896287931,0.10312872035897645,12,0.24996921935133914,10,0.9696044543083797,12,0.10312872035897645
Guizhou,贵州,2016,10,57.529999999999994,21.241366873783495,0.3692224382719189,0,,,,0,,,,10,95.49,18.740535389008155,0.1962565230810363,10,4.15,0.900925450115971,0.2170904699074629,10,4.15,0.900925450115971,0.2170904699074629,10,157.17000000000002,14.285349915988126,0.09089107282552729,10,0.1962565230810363,10,0.2170904699074629,10,0.09089107282552729
Guizhou,贵州,2017,10,57.910000000000004,25.822705340670858,0.44591098844190735,0,,,,0,,,,10,95.06,19.12102972587457,0.20114695693114423,10,5.0200000000000005,0.8495750571772794,0.16923805919866122,10,5.0200000000000005,0.8495750571772794,0.16923805919866122,10,157.98999999999998,17.90434149709073,0.1133257895885229,10,0.20114695693114423,10,0.16923805919866122,10,0.1133257895885229
Guizhou,贵州,2018,10,57.160000000000004,11.811030625836349,0.20663104663814463,0,,,,0,,,,10,102.68999999999998,11.909515336719414,0.11597541471145599,10,5.679999999999999,1.6355766906846976,0.28795364272617924,10,5.679999999999999,1.6355766906846976,0.28795364272617924,10,165.53,9.459627664742134,0.057147512020432154,10,0.11597541471145599,10,0.28795364272617924,10,0.057147512020432154
Guizhou,贵州,2019,10,58.56,19.19491830899233,0.32778207494863953,0,,,,0,,,,10,113.28,22.93254843618078,0.20244128209905352,10,5.96,1.624944443494745,0.272641685150125,10,5.96,1.624944443494745,0.272641685150125,10,177.8,9.276493590432427,0.05217375472684154,10,0.20244128209905352,10,0.272641685150125,10,0.05217375472684154
Guizhou,贵州,2020,10,62.39999999999999,20.985021112953667,0.3362984152716934,0,,,,0,,,,10,115.76999999999998,39.957284136381865,0.3451436826153742,10,7.859999999999999,1.947762248781348,0.24780690188057863,10,7.859999999999999,1.947762248781348,0.24780690188057863,10,186.02999999999997,24.349859684742853,0.1308921124804755,10,0.3451436826153742,10,0.24780690188057863,10,0.1308921124804755
Guizhou,贵州,2021,10,52.339999999999996,21.280987863453255,0.40659128512520554,0,,,,0,,,,10,117.58000000000001,21.389966495220794,0.18191840870233705,10,8.76,1.6304055391902428,0.1861193537888405,10,8.76,1.6304055391902428,0.1861193537888405,10,178.68,13.693696846846509,0.07663810637366526,10,0.18191840870233705,10,0.1861193537888405,10,0.07663810637366526
Guizhou,贵州,2022,10,50.27,26.82117944212496,0.5335424595608705,0,,,,0,,,,10,113.4,30.048849118282963,0.26498103278909135,10,9.190000000000001,2.413135350995095,0.2625827367785739,10,9.190000000000001,2.413135350995095,0.2625827367785739,10,172.86000000000004,13.119806909148235,0.07589845487185139,10,0.26498103278909135,10,0.2625827367785739,10,0.07589845487185139
Guizhou,贵州,2023,10,32.31,14.09503064519155,0.4362435978084664,0,,,,0,,,,10,139.42,12.714541106762592,0.09119596260767891,10,10.239999999999998,2.458183611259882,0.24005699328709787,10,10.239999999999998,2.458183611259882,0.24005699328709787,10,181.96999999999997,14.153919755475668,0.0777816110099229,10,0.09119596260767891,10,0.24005699328709787,10,0.0777816110099229
Hainan,海南,2000,12,0.9616666666666666,0.38406517754941094,0.39937453471342566,11,0.0,0.0,,0,,,,11,2.5245454545454544,1.1373070265883667,0.45049972245127956,0,,,,0,,,,12,3.2758333333333334,1.3121838724628172,0.4005649063737931,11,0.45049972245127956,0,,12,0.4005649063737931
Hainan,海南,2001,12,1.1641666666666668,0.509642625827752,0.4377746249057282,9,0.0,0.0,,0,,,,12,2.3841666666666668,0.6463809506268987,0.27111399536954855,0,,,,0,,,,12,3.5483333333333325,0.44053342321519334,0.12415220945472807,12,0.27111399536954855,0,,12,0.12415220945472807
Hainan,海南,2002,12,1.145,0.45032311631861527,0.39329529809486047,0,,,,0,,,,12,3.0308333333333333,0.7247251307575274,0.23911744759665465,0,,,,0,,,,12,4.175833333333332,0.5310274489281613,0.12716682073713706,12,0.23911744759665465,0,,12,0.12716682073713706
Hainan,海南,2003,12,1.0183333333333333,0.31702690833123415,0.31131938624998445,0,,,,0,,,,12,3.7708333333333326,0.5628734450580477,0.1492703058717475,0,,,,0,,,,12,4.789166666666667,0.49096303014554626,0.10251533603178276,12,0.1492703058717475,0,,12,0.10251533603178276
Hainan,海南,2004,12,0.7908333333333334,0.30233811095085805,0.38230319614439373,0,,,,0,,,,12,4.74,0.6608534426991156,0.139420557531459,0,,,,0,,,,12,5.530833333333334,0.6180976435561755,0.11175488507871184,12,0.139420557531459,0,,12,0.11175488507871184
Hainan,海南,2005,12,0.7491666666666666,0.6751896478812902,0.9012542574611215,1,0.0,,,0,,,,12,6.038333333333333,0.9662658521181925,0.1600219462519778,0,,,,0,,,,12,6.787499999999999,0.7684592022056507,0.11321682537099828,12,0.1600219462519778,0,,12,0.11321682537099828
Hainan,海南,2006,12,0.7883333333333334,0.21018750647645024,0.2666226297798523,0,,,,0,,,,12,7.09,0.9817887200966867,0.1384751368260489,0,,,,0,,,,12,7.878333333333335,1.0008889987799785,0.12704324080135118,12,0.1384751368260489,0,,12,0.12704324080135118
Hainan,海南,2007,12,0.5241666666666667,0.4654510682872014,0.8879829601663619,0,,,,0,,,,12,8.4675,1.0255563900102764,0.12111678653797184,0,,,,0,,,,12,8.991666666666667,0.9607273128713316,0.10684641107002761,12,0.12111678653797184,0,,12,0.10684641107002761
Hainan,海南,2008,12,0.8849999999999999,0.5669455641657961,0.6406164566845155,0,,,,0,,,,12,8.85,1.0553672346628926,0.11925053499015736,0,,,,0,,,,12,9.735,0.9970274000064572,0.10241678479778708,12,0.11925053499015736,0,,12,0.10241678479778708
Hainan,海南,2009,11,1.1475138181818183,0.47536709723009163,0.414258277066579,0,,,,0,,,,12,9.374528666666667,1.5160097942040518,0.16171584173555092,0,,,,0,,,,12,10.426416333333334,1.5215511826306702,0.145932325545668,12,0.16171584173555092,0,,12,0.145932325545668
Hainan,海南,2010,12,0.9096691666666668,0.5498600702915795,0.6044615893780938,0,,,,0,,,,12,11.449481916666668,2.105267768034074,0.1838745004670909,0,,,,0,,,,12,12.359151083333336,1.851394206401684,0.14979946388861134,12,0.1838745004670909,0,,12,0.14979946388861134
