source_file,province,province_cn,year,variable,value,unit,source,date,original_header,notes
数据模板命名.csv,Hubei,湖北,1966,total_generation_billion_kwh,2.353,十亿千瓦时,国家统计局,1966-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1967,total_generation_billion_kwh,2.191,十亿千瓦时,国家统计局,1967-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1968,total_generation_billion_kwh,1.668,十亿千瓦时,国家统计局,1968-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1969,total_generation_billion_kwh,2.3,十亿千瓦时,国家统计局,1969-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1970,total_generation_billion_kwh,3.993,十亿千瓦时,国家统计局,1970-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1971,total_generation_billion_kwh,5.558,十亿千瓦时,国家统计局,1971-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1972,total_generation_billion_kwh,6.646,十亿千瓦时,国家统计局,1972-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1973,total_generation_billion_kwh,7.111,十亿千瓦时,国家统计局,1973-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1974,total_generation_billion_kwh,6.968,十亿千瓦时,国家统计局,1974-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1975,total_generation_billion_kwh,9.12,十亿千瓦时,国家统计局,1975-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1976,total_generation_billion_kwh,7.55,十亿千瓦时,国家统计局,1976-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1977,total_generation_billion_kwh,7.838,十亿千瓦时,国家统计局,1977-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1978,total_generation_billion_kwh,9.164,十亿千瓦时,国家统计局,1978-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1979,total_generation_billion_kwh,11.452,十亿千瓦时,国家统计局,1979-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1980,total_generation_billion_kwh,13.1,十亿千瓦时,国家统计局,1980-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1981,total_generation_billion_kwh,13.716,十亿千瓦时,国家统计局,1981-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1982,total_generation_billion_kwh,15.365,十亿千瓦时,国家统计局,1982-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1983,total_generation_billion_kwh,18.134,十亿千瓦时,国家统计局,1983-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1984,total_generation_billion_kwh,19.737,十亿千瓦时,国家统计局,1984-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1985,total_generation_billion_kwh,22.054,十亿千瓦时,国家统计局,1985-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1986,total_generation_billion_kwh,23.365,十亿千瓦时,国家统计局,1986-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1987,total_generation_billion_kwh,26.867,十亿千瓦时,国家统计局,1987-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1988,total_generation_billion_kwh,29.921,十亿千瓦时,国家统计局,1988-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1989,total_generation_billion_kwh,33.372,十亿千瓦时,国家统计局,1989-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1990,total_generation_billion_kwh,34.039,十亿千瓦时,国家统计局,1990-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1991,total_generation_billion_kwh,34.949,十亿千瓦时,国家统计局,1991-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1992,total_generation_billion_kwh,36.72,十亿千瓦时,国家统计局,1992-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1993,total_generation_billion_kwh,40.293,十亿千瓦时,国家统计局,1993-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1994,total_generation_billion_kwh,42.6,十亿千瓦时,国家统计局,1994-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1995,total_generation_billion_kwh,45.27421,十亿千瓦时,国家统计局,1995-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1996,total_generation_billion_kwh,47.604,十亿千瓦时,国家统计局,1996-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1997,total_generation_billion_kwh,49.045,十亿千瓦时,国家统计局,1997-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1998,total_generation_billion_kwh,50.614,十亿千瓦时,国家统计局,1998-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,1999,total_generation_billion_kwh,50.8,十亿千瓦时,国家统计局,1999-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2000,total_generation_billion_kwh,55.91238,十亿千瓦时,国家统计局,2000-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2001,total_generation_billion_kwh,59.8,十亿千瓦时,国家统计局,2001-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2002,total_generation_billion_kwh,60.657,十亿千瓦时,国家统计局,2002-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2003,total_generation_billion_kwh,78.046,十亿千瓦时,国家统计局,2003-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2004,total_generation_billion_kwh,109.677,十亿千瓦时,国家统计局,2004-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2005,total_generation_billion_kwh,128.98,十亿千瓦时,国家统计局,2005-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2006,total_generation_billion_kwh,130.667,十亿千瓦时,国家统计局,2006-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2007,total_generation_billion_kwh,158.839,十亿千瓦时,国家统计局,2007-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2008,total_generation_billion_kwh,182.844,十亿千瓦时,国家统计局,2008-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2009,total_generation_billion_kwh,181.806,十亿千瓦时,国家统计局,2009-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2010,total_generation_billion_kwh,204.3,十亿千瓦时,国家统计局,2010-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2011,total_generation_billion_kwh,208.631,十亿千瓦时,国家统计局,2011-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2012,total_generation_billion_kwh,223.819,十亿千瓦时,国家统计局,2012-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2013,total_generation_billion_kwh,223.7257007,十亿千瓦时,国家统计局,2013-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2014,total_generation_billion_kwh,235.1051256,十亿千瓦时,国家统计局,2014-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2015,total_generation_billion_kwh,234.1333199,十亿千瓦时,国家统计局,2015-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2016,total_generation_billion_kwh,247.90209,十亿千瓦时,国家统计局,2016-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2017,total_generation_billion_kwh,263.1,十亿千瓦时,国家统计局,2017-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2018,total_generation_billion_kwh,281.7,十亿千瓦时,国家统计局,2018-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2019,total_generation_billion_kwh,295.8,十亿千瓦时,国家统计局,2019-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2020,total_generation_billion_kwh,301.6,十亿千瓦时,国家统计局,2020-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2021,total_generation_billion_kwh,329.237,十亿千瓦时,国家统计局,2021-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2022,total_generation_billion_kwh,310.873,十亿千瓦时,国家统计局,2022-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2023,total_generation_billion_kwh,320.6020391,十亿千瓦时,国家统计局,2023-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2024,total_generation_billion_kwh,349.865417,十亿千瓦时,国家统计局,2024-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hubei,湖北,2025,total_generation_billion_kwh,332.98,十亿千瓦时,国家统计局,2025-12-01,发电量:湖北,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1949,total_generation_billion_kwh,0.019,十亿千瓦时,国家统计局,1949-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1950,total_generation_billion_kwh,0.025,十亿千瓦时,国家统计局,1950-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1951,total_generation_billion_kwh,0.038,十亿千瓦时,国家统计局,1951-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1952,total_generation_billion_kwh,0.077,十亿千瓦时,国家统计局,1952-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1953,total_generation_billion_kwh,0.089,十亿千瓦时,国家统计局,1953-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1954,total_generation_billion_kwh,0.134,十亿千瓦时,国家统计局,1954-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1955,total_generation_billion_kwh,0.154,十亿千瓦时,国家统计局,1955-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1956,total_generation_billion_kwh,0.217,十亿千瓦时,国家统计局,1956-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1957,total_generation_billion_kwh,0.251,十亿千瓦时,国家统计局,1957-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1958,total_generation_billion_kwh,0.427,十亿千瓦时,国家统计局,1958-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1959,total_generation_billion_kwh,0.78,十亿千瓦时,国家统计局,1959-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1960,total_generation_billion_kwh,1.328,十亿千瓦时,国家统计局,1960-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1961,total_generation_billion_kwh,0.988,十亿千瓦时,国家统计局,1961-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1962,total_generation_billion_kwh,0.986,十亿千瓦时,国家统计局,1962-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1963,total_generation_billion_kwh,1.168,十亿千瓦时,国家统计局,1963-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1964,total_generation_billion_kwh,1.351,十亿千瓦时,国家统计局,1964-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1965,total_generation_billion_kwh,1.771,十亿千瓦时,国家统计局,1965-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1966,total_generation_billion_kwh,2.285,十亿千瓦时,国家统计局,1966-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1967,total_generation_billion_kwh,2.33,十亿千瓦时,国家统计局,1967-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1968,total_generation_billion_kwh,2.2,十亿千瓦时,国家统计局,1968-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1969,total_generation_billion_kwh,2.992,十亿千瓦时,国家统计局,1969-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1970,total_generation_billion_kwh,4.083,十亿千瓦时,国家统计局,1970-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1971,total_generation_billion_kwh,4.497,十亿千瓦时,国家统计局,1971-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1972,total_generation_billion_kwh,5.204,十亿千瓦时,国家统计局,1972-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1973,total_generation_billion_kwh,6.855,十亿千瓦时,国家统计局,1973-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1974,total_generation_billion_kwh,5.271,十亿千瓦时,国家统计局,1974-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1975,total_generation_billion_kwh,6.824,十亿千瓦时,国家统计局,1975-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1976,total_generation_billion_kwh,6.852,十亿千瓦时,国家统计局,1976-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1977,total_generation_billion_kwh,7.984,十亿千瓦时,国家统计局,1977-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1978,total_generation_billion_kwh,9.354,十亿千瓦时,国家统计局,1978-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1979,total_generation_billion_kwh,10.672,十亿千瓦时,国家统计局,1979-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1980,total_generation_billion_kwh,11.867,十亿千瓦时,国家统计局,1980-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1981,total_generation_billion_kwh,12.236,十亿千瓦时,国家统计局,1981-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1982,total_generation_billion_kwh,13.104,十亿千瓦时,国家统计局,1982-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1983,total_generation_billion_kwh,13.647,十亿千瓦时,国家统计局,1983-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1984,total_generation_billion_kwh,13.847,十亿千瓦时,国家统计局,1984-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1985,total_generation_billion_kwh,14.751,十亿千瓦时,国家统计局,1985-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1986,total_generation_billion_kwh,15.195,十亿千瓦时,国家统计局,1986-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1987,total_generation_billion_kwh,16.14,十亿千瓦时,国家统计局,1987-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1988,total_generation_billion_kwh,17.313,十亿千瓦时,国家统计局,1988-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1989,total_generation_billion_kwh,18.334,十亿千瓦时,国家统计局,1989-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1990,total_generation_billion_kwh,20.14,十亿千瓦时,国家统计局,1990-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1991,total_generation_billion_kwh,22.125,十亿千瓦时,国家统计局,1991-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1992,total_generation_billion_kwh,24.478,十亿千瓦时,国家统计局,1992-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1993,total_generation_billion_kwh,27.023,十亿千瓦时,国家统计局,1993-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1994,total_generation_billion_kwh,29.2,十亿千瓦时,国家统计局,1994-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1995,total_generation_billion_kwh,33.29356,十亿千瓦时,国家统计局,1995-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1996,total_generation_billion_kwh,33.909,十亿千瓦时,国家统计局,1996-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1997,total_generation_billion_kwh,34.596,十亿千瓦时,国家统计局,1997-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1998,total_generation_billion_kwh,34.569,十亿千瓦时,国家统计局,1998-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,1999,total_generation_billion_kwh,33.251,十亿千瓦时,国家统计局,1999-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2000,total_generation_billion_kwh,35.442,十亿千瓦时,国家统计局,2000-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2001,total_generation_billion_kwh,40.184,十亿千瓦时,国家统计局,2001-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2002,total_generation_billion_kwh,42.554,十亿千瓦时,国家统计局,2002-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2003,total_generation_billion_kwh,53.776,十亿千瓦时,国家统计局,2003-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2004,total_generation_billion_kwh,65.111,十亿千瓦时,国家统计局,2004-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2005,total_generation_billion_kwh,64.441,十亿千瓦时,国家统计局,2005-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2006,total_generation_billion_kwh,75.49,十亿千瓦时,国家统计局,2006-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2007,total_generation_billion_kwh,86.015,十亿千瓦时,国家统计局,2007-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2008,total_generation_billion_kwh,92.725,十亿千瓦时,国家统计局,2008-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2009,total_generation_billion_kwh,102.795,十亿千瓦时,国家统计局,2009-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2010,total_generation_billion_kwh,122.628,十亿千瓦时,国家统计局,2010-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2011,total_generation_billion_kwh,134.66,十亿千瓦时,国家统计局,2011-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2012,total_generation_billion_kwh,139.805,十亿千瓦时,国家统计局,2012-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2013,total_generation_billion_kwh,135.55259,十亿千瓦时,国家统计局,2013-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2014,total_generation_billion_kwh,133.711309,十亿千瓦时,国家统计局,2014-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2015,total_generation_billion_kwh,131.3950465,十亿千瓦时,国家统计局,2015-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2016,total_generation_billion_kwh,138.50948,十亿千瓦时,国家统计局,2016-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2017,total_generation_billion_kwh,143.8,十亿千瓦时,国家统计局,2017-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2018,total_generation_billion_kwh,154,十亿千瓦时,国家统计局,2018-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2019,total_generation_billion_kwh,155.9,十亿千瓦时,国家统计局,2019-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2020,total_generation_billion_kwh,155.4,十亿千瓦时,国家统计局,2020-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2021,total_generation_billion_kwh,174.186,十亿千瓦时,国家统计局,2021-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2022,total_generation_billion_kwh,176.811,十亿千瓦时,国家统计局,2022-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2023,total_generation_billion_kwh,179.7479598,十亿千瓦时,国家统计局,2023-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2024,total_generation_billion_kwh,190.0108,十亿千瓦时,国家统计局,2024-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Hunan,湖南,2025,total_generation_billion_kwh,167.7,十亿千瓦时,国家统计局,2025-12-01,发电量:湖南,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1949,total_generation_billion_kwh,0.074,十亿千瓦时,国家统计局,1949-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1950,total_generation_billion_kwh,0.087,十亿千瓦时,国家统计局,1950-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1951,total_generation_billion_kwh,0.102,十亿千瓦时,国家统计局,1951-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1952,total_generation_billion_kwh,0.122,十亿千瓦时,国家统计局,1952-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1953,total_generation_billion_kwh,0.158,十亿千瓦时,国家统计局,1953-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1954,total_generation_billion_kwh,0.197,十亿千瓦时,国家统计局,1954-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1955,total_generation_billion_kwh,0.232,十亿千瓦时,国家统计局,1955-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1956,total_generation_billion_kwh,0.299,十亿千瓦时,国家统计局,1956-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1957,total_generation_billion_kwh,0.375,十亿千瓦时,国家统计局,1957-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1958,total_generation_billion_kwh,0.534,十亿千瓦时,国家统计局,1958-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1959,total_generation_billion_kwh,0.822,十亿千瓦时,国家统计局,1959-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1960,total_generation_billion_kwh,1.043,十亿千瓦时,国家统计局,1960-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1961,total_generation_billion_kwh,1.087,十亿千瓦时,国家统计局,1961-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1962,total_generation_billion_kwh,1.187,十亿千瓦时,国家统计局,1962-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1963,total_generation_billion_kwh,1.394,十亿千瓦时,国家统计局,1963-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1964,total_generation_billion_kwh,1.715,十亿千瓦时,国家统计局,1964-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1965,total_generation_billion_kwh,2.223,十亿千瓦时,国家统计局,1965-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1966,total_generation_billion_kwh,2.636,十亿千瓦时,国家统计局,1966-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1967,total_generation_billion_kwh,2.535,十亿千瓦时,国家统计局,1967-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1968,total_generation_billion_kwh,2.236,十亿千瓦时,国家统计局,1968-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1969,total_generation_billion_kwh,3.209,十亿千瓦时,国家统计局,1969-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1970,total_generation_billion_kwh,3.782,十亿千瓦时,国家统计局,1970-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1971,total_generation_billion_kwh,4.323,十亿千瓦时,国家统计局,1971-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1972,total_generation_billion_kwh,4.486,十亿千瓦时,国家统计局,1972-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1973,total_generation_billion_kwh,5.449,十亿千瓦时,国家统计局,1973-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1974,total_generation_billion_kwh,6.294,十亿千瓦时,国家统计局,1974-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1975,total_generation_billion_kwh,7.587,十亿千瓦时,国家统计局,1975-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1976,total_generation_billion_kwh,8.469,十亿千瓦时,国家统计局,1976-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1977,total_generation_billion_kwh,8.359,十亿千瓦时,国家统计局,1977-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1978,total_generation_billion_kwh,9.232,十亿千瓦时,国家统计局,1978-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1979,total_generation_billion_kwh,10.18,十亿千瓦时,国家统计局,1979-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1980,total_generation_billion_kwh,10.894,十亿千瓦时,国家统计局,1980-12-01,发电量:广东,"frequency=年, 年终12月"
数据模板命名.csv,Guangdong,广东,1981,total_generation_billion_kwh,11.751,十亿千瓦时,国家统计局,1981-12-01,发电量:广东,"frequency=年, 年终12月"
