province,year,green_credit_level,large_bank_networks_2011,total_networks_2011,large_bank_share_2011,national_green_credit_level,national_green_credit_change,national_green_credit_dev2011,post2012,iv_network_post2012,iv_network_national_level,iv_network_national_change,iv_network_national_dev2011,z_iv_network_post2012,z_iv_network_national_level,z_iv_network_national_change,z_iv_network_national_dev2011
重庆市,2005,0.494141769185706,1266.0,5111.0,0.24770103697906476,0.486168013097919,,-0.0019624884317409608,0,0.0,0.12042432099040608,,-0.0004861104196016545,-1.1191511962910219,-0.9433018290698215,,0.13982154755391943
重庆市,2021,0.43094944512947,1266.0,5111.0,0.24770103697906476,0.483127572726128,0.0037323702503569978,-0.005002928803531981,1,0.24770103697906476,0.11967120075744044,0.0009245119814032399,-0.0012392306525673034,0.15750753501365752,-0.9570954742385641,0.24157852349118183,0.03753314848985442
重庆市,2022,0.45413786661685,1266.0,5111.0,0.24770103697906476,0.48426716262018,0.0011395898940519955,-0.0038633389094799853,1,0.24770103697906476,0.11995347835592797,0.00028227759848754185,-0.0009569530540797616,0.15750753501365752,-0.951925467030964,0.0806749259928603,0.07587194537390596
四川省,2020,0.545489408327246,3212.0,12934.0,0.24833771455079634,0.479395202475771,0.014602371501520994,-0.008735299053888979,1,0.24833771455079634,0.11905190894944924,0.003626319565709404,-0.0021693042029605225,0.16078899071884978,-0.9684380077165211,0.9184818030843204,-0.08878895828309252
四川省,2019,0.538531563441358,3212.0,12934.0,0.24833771455079634,0.46479283097425,0.0006526039815620277,-0.023337670555409973,1,0.24833771455079634,0.11542558938373983,0.000162066181287864,-0.005795623768669927,0.16078899071884978,-1.0348552451885442,0.05055749534396474,-0.581313799118207
四川省,2018,0.536914460285132,3212.0,12934.0,0.24833771455079634,0.464140226992688,0.00730143466969696,-0.023990274536972,1,0.24833771455079634,0.11526352320245196,0.0018132215988144915,-0.005957689949957791,0.16078899071884978,-1.0378235406886331,0.46423333359903246,-0.6033255437251511
四川省,2017,0.545402875292544,3212.0,12934.0,0.24833771455079634,0.456838792322991,0.00718608951438604,-0.03129170920666896,1,0.24833771455079634,0.11345030160363748,0.0017845770465600712,-0.007770911548772282,0.16078899071884978,-1.0710332916043122,0.45705680797369874,-0.8495963599542755
四川省,2016,0.553599367578517,3212.0,12934.0,0.24833771455079634,0.449652702808605,-0.018228925186363043,-0.038477798721055,1,0.24833771455079634,0.1116657245570774,-0.004526929619498847,-0.009555488595332354,0.16078899071884978,-1.1037184081090168,-1.1242103356398523,-1.0919766879668322
四川省,2015,0.549082288161517,3212.0,12934.0,0.24833771455079634,0.467881627994968,-0.008495150402869966,-0.020248873534691958,1,0.24833771455079634,0.11619265417657625,-0.0021096662358140042,-0.005028558975833506,0.16078899071884978,-1.0208062008119827,-0.5185959604485584,-0.4771314571717186
四川省,2014,0.592992981661761,3212.0,12934.0,0.24833771455079634,0.476376778397838,0.0025536353930479816,-0.011753723131821991,1,0.24833771455079634,0.11830232041239025,0.0006341639773055602,-0.0029188927400195016,0.16078899071884978,-0.9821669687112794,0.16883555047613164,-0.19059768424256995
