province_id,province,year,dln_total_generation_billion_kwh,dln_thermal_generation_billion_kwh,dln_thermal_capacity_10k_kw,dln_total_capacity_10k_kw,dln_gdp,dln_sec_val,thermal_capacity_addition_10k_kw,total_capacity_addition_10k_kw,thermal_utilization_hours,thermal_utilization_hours_w,dln_thermal_utilization,thermal_capacity_addition_per_gdp,thermal_generation_per_gdp,pre_thermal_generation_share_0811,pre_thermal_capacity_share_0811,pre_thermal_generation_per_gdp_0811,pre_thermal_generation_share_0811_z,pre_thermal_capacity_share_0811_z,pre_thermal_generation_per_gdp_0811_z,national_mean_dln_thermal_capacity,national_mean_dln_total_generation,thermal_capacity_growth_coverage,national_thermal_capacity_wave_z,national_generation_demand_wave_z,post2016,post2012_prethermal_z,post2016_prethermal_z,post2016_natural_endowment,prethermal_x_natural_endowment,ddd_prethermal_natural_2016,thermal_tide_loading,demand_tide_loading,post2016_fiscal_lockin,fiscal_lockin_x_endowment,ddd_fiscal_endowment_2016,post2016_soe_lockin,soe_lockin_x_endowment,ddd_soe_endowment_2016,dln_totgen,dln_thermgen,dln_thermcap,dln_totcap,therm_cap_add,therm_util_h,therm_util_h_w,dln_therm_util,therm_cap_add_gdp,therm_gen_gdp,pretherm_gen,pretherm_gen_z,pretherm_cap,pretherm_cap_z,post12_pretherm_z,post16_pretherm_z,post16_endow,ddd_pretherm_endow,tide_loading,demand_loading,post16_fiscal,ddd_fiscal_endow,post16_soe,ddd_soe_endow
1,Shanghai,2010,0.11859940184479179,0.11899409318623722,0.10819808208618653,0.11388858367854304,0.12410909048332464,0.18409047978567727,189.0,200.0,4692.295078676072,4692.295078676072,0.010796011100050684,0.010316819144522807,0.0047205724087862186,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.11994848128667408,0.13785180451035353,31,1.1272573429372206,1.2924798872402858,0,0.0,0.0,0.0,0.18933347805832623,0.0,1.0572442859762854,1.2122049894689995,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,0.11859940184479179,0.11899409318623722,0.10819808208618653,0.11388858367854304,189.0,4692.295078676072,4692.295078676072,0.010796011100050684,0.010316819144522807,0.0047205724087862186,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.0,0.0,0.0,0.0,1.0572442859762854,1.2122049894689995,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2011,0.08007870202857248,0.0897304922618547,0.05283849170761723,0.05650038133332824,0.10786235081407902,0.09419808493229986,100.0,108.0,4868.636016469377,4868.636016469377,0.03689200055423747,0.004900495440088993,0.004635750966622726,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.08951107708331604,0.11887028262747688,31,0.46498736126114687,0.8156323630308685,0,0.0,0.0,0.0,0.18933347805832623,0.0,0.43610736609938133,0.7649740857086132,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,0.08007870202857248,0.0897304922618547,0.05283849170761723,0.05650038133332824,100.0,4868.636016469377,4868.636016469377,0.03689200055423747,0.004900495440088993,0.004635750966622726,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.0,0.0,0.0,0.0,0.43610736609938133,0.7649740857086132,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2012,-0.06873028985660135,-0.06951585349433298,0.08623907678391163,0.08760462248353207,0.06492405454495653,0.000587429808657447,175.0,180.0,4166.427228517469,4166.427228517469,-0.1557549302782446,0.008036776288295239,0.004052598574505508,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.0756167924904256,0.06311076158020731,31,0.162669609679673,-0.5851399104757836,0,0.937890795389714,0.0,0.0,0.18933347805832623,0.0,0.15256632960820282,-0.5487973360503987,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,-0.06873028985660135,-0.06951585349433298,0.08623907678391163,0.08760462248353207,175.0,4166.427228517469,4166.427228517469,-0.1557549302782446,0.008036776288295239,0.004052598574505508,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.0,0.0,0.0,0.15256632960820282,-0.5487973360503987,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2013,0.07871983839210905,0.08019256506965444,0.004240289038885514,0.007428075008509616,0.08932253037973048,0.013657053368042682,9.0,16.0,4495.204513399153,4495.204513399153,0.07595227603076893,0.00037800196561022116,0.004015766881987786,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.05332030642613454,0.09052161106014825,31,-0.3224668138662537,0.10346639789288713,0,0.937890795389714,0.0,0.0,0.18933347805832623,0.0,-0.3024386565438075,0.09704018221586853,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,0.07871983839210905,0.08019256506965444,0.004240289038885514,0.007428075008509616,9.0,4495.204513399153,4495.204513399153,0.07595227603076893,0.00037800196561022116,0.004015766881987786,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.0,0.0,0.0,-0.3024386565438075,0.09704018221586853,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2014,-0.18943069068757978,-0.19444965181436302,0.00515827638475308,0.01012433866564244,0.08664975973392153,0.040999111278493316,11.0,22.0,3681.8054256314313,3681.8054256314313,-0.1996079281991161,0.0004236553756090046,0.003031716381983092,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.07238772123836522,0.05502636777100867,31,0.09241010447860744,-0.7882333819285628,0,0.937890795389714,0.0,0.0,0.18933347805832623,0.0,0.0866705863914877,-0.739276833529704,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,-0.18943069068757978,-0.19444965181436302,0.00515827638475308,0.01012433866564244,11.0,3681.8054256314313,3681.8054256314313,-0.1996079281991161,0.0004236553756090046,0.003031716381983092,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.0,0.0,0.0,0.0866705863914877,-0.739276833529704,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2015,-0.0007795540142803148,-0.0025258953177438315,0.05593638069297935,0.07070081383210702,0.06908247700321901,-0.026359887922074776,123.0,160.0,3472.7297655904467,3472.7297655904467,-0.05846227601072318,0.004421025390344193,0.002822210800241539,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.07881055819591727,0.01369788281902884,31,0.23216092178769712,-1.826473932411288,0,0.937890795389714,0.0,0.0,0.18933347805832623,0.0,0.21774159159387244,-1.7130330892278016,-0.0,-0.18257751371823305,-0.0,-0.0,-0.0652149401841796,-0.0,-0.0007795540142803148,-0.0025258953177438315,0.05593638069297935,0.07070081383210702,123.0,3472.7297655904467,3472.7297655904467,-0.05846227601072318,0.004421025390344193,0.002822210800241539,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.0,0.0,0.0,0.21774159159387244,-1.7130330892278016,-0.0,-0.0,-0.0,-0.0
1,Shanghai,2016,0.018241247870260047,0.01881837991807167,0.001325967045104015,0.011452935368502892,0.10700931235795785,0.01902418495904712,3.0,27.0,3534.0106007067143,3534.0106007067143,0.017492412872967655,9.688702004592444e-05,0.002583976824624805,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.05903759135568659,0.05014379919751098,31,-0.1980676975607446,-0.9108916571933824,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.18576587040625606,-0.8543169008789561,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,0.018241247870260047,0.01881837991807167,0.001325967045104015,0.011452935368502892,3.0,3534.0106007067143,3534.0106007067143,0.017492412872967655,9.688702004592444e-05,0.002583976824624805,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.18576587040625606,-0.8543169008789561,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2017,0.05390431070159085,0.02797643792272364,0.0030871027824845854,0.01215693027063125,0.10460357068680004,0.10572335383186804,7.0,29.0,3623.0735358872744,3623.0735358872744,0.024889335140239055,0.00020361681049915759,0.0023933701668386697,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.033173774099243235,0.0667308662369896,31,-0.7608236299016604,-0.49419683680565485,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.7135694793997577,-0.4635026643507363,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,0.05390431070159085,0.02797643792272364,0.0030871027824845854,0.01215693027063125,7.0,3623.0735358872744,3623.0735358872744,0.024889335140239055,0.00020361681049915759,0.0023933701668386697,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.7135694793997577,-0.4635026643507363,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2018,-0.004705891037413146,-0.011367231119709942,0.04055775882047463,0.05077232537342269,0.09406578049138936,0.08401500719844535,94.0,125.0,3439.746300211416,3439.746300211416,-0.051924989940184574,0.002488806855932132,0.0021538769971284994,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.03201785921534048,0.096922743210444,31,-0.785974517403983,0.26427352583763797,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.7371582652840682,0.2478597073483064,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,-0.004705891037413146,-0.011367231119709942,0.04055775882047463,0.05077232537342269,94.0,3439.746300211416,3439.746300211416,-0.051924989940184574,0.002488806855932132,0.0021538769971284994,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.7371582652840682,0.2478597073483064,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2019,-0.031140240735722635,-0.037957835442791854,0.04546237407675768,0.053587689950820305,0.06339996061171327,-0.004226741115838095,110.0,139.0,3164.444444444444,3164.444444444444,-0.08342020951954954,0.002733516961062716,0.0019462640762766535,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.0323398613545378,0.051984497690370696,31,-0.7789682579542254,-0.8646502375352481,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.7305871590360283,-0.810947499015839,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,-0.031140240735722635,-0.037957835442791854,0.04546237407675768,0.053587689950820305,110.0,3164.444444444444,3164.444444444444,-0.08342020951954954,0.002733516961062716,0.0019462640762766535,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.7305871590360283,-0.810947499015839,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2020,0.04751487560751322,0.0258379740023722,-0.010152371464018373,0.0018751177442437594,0.03330254323029358,0.0038309404590481932,-25.0,5.0,3280.408163265306,3280.408163265306,0.03599034546639057,-0.0006009052324856675,0.0019317901413949243,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.04438090693127943,0.037262753188721555,31,-0.5169740688245997,-1.2344850411390522,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.4848652206057606,-1.1578121571306095,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,0.04751487560751322,0.0258379740023722,-0.010152371464018373,0.0018751177442437594,-25.0,3280.408163265306,3280.408163265306,0.03599034546639057,-0.0006009052324856675,0.0019317901413949243,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.4848652206057606,-1.1578121571306095,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2021,0.15155533604744953,0.15463048791323253,0.024194728587056957,0.04290300493522725,0.12321672623665769,0.09820529383786791,60.0,117.0,3737.450199203187,3737.450199203187,0.13043575932617557,0.001274984435627502,0.0019934381651035993,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.037499334228858976,0.0910393120777722,31,-0.6667062535104331,0.1164719118900222,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.6252976583961964,0.10923793408309361,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,0.15155533604744953,0.15463048791323253,0.024194728587056957,0.04290300493522725,60.0,3737.450199203187,3737.450199203187,0.13043575932617557,0.001274984435627502,0.0019934381651035993,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.6252976583961964,0.10923793408309361,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2022,-0.049130680336396004,-0.0647304167469489,0.0071457231409191024,0.01566983629753249,0.032099764740904035,-0.0034192863340400947,18.0,44.0,3478.243670886076,3478.243670886076,-0.071876139887868,0.00037041228945662575,0.0018094640339956169,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.030562387673295114,0.03176275653557354,31,-0.8176432860361678,-1.3726541407189772,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.7668601118855208,-1.287399683833906,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,-0.049130680336396004,-0.0647304167469489,0.0071457231409191024,0.01566983629753249,18.0,3478.243670886076,3478.243670886076,-0.071876139887868,0.00037041228945662575,0.0018094640339956169,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.7668601118855208,-1.287399683833906,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
1,Shanghai,2023,0.052687223931427773,0.05217997043377487,0.011406220024437808,0.04288347245404189,0.05621536148898798,0.013650868561851937,29.0,124.0,3622.995698083692,3622.995698083692,0.04077375040933706,0.0005641529438084214,0.001802176852221109,0.9898004093999999,0.993859313875,0.004811060703326472,0.937890795389714,1.197294036681028,-0.6352688932257298,0.034067135169903805,0.07133473617818979,31,-0.7413854998974198,-0.3785399365428838,1,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,0.18933347805832623,-0.6953386361891917,-0.35502912217097715,-0.9044241478980192,-0.18257751371823305,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796,-0.0652149401841796,0.052687223931427773,0.05217997043377487,0.011406220024437808,0.04288347245404189,29.0,3622.995698083692,3622.995698083692,0.04077375040933706,0.0005641529438084214,0.001802176852221109,0.9898004093999999,0.937890795389714,0.993859313875,1.197294036681028,0.937890795389714,0.937890795389714,0.2018715600888844,0.18933347805832623,-0.6953386361891917,-0.35502912217097715,-0.9044241478980192,-0.18257751371823305,-0.3230516480650635,-0.0652149401841796
2,Yunnan,2000,,,,,,,,,4107.179050630345,4107.179050630345,,,0.004936900063343565,0.399246568775,0.330239176925,0.006861414657932193,-1.4597280445993577,-1.6429150572009903,-0.3739971044510693,,,0,,,0,-0.0,-0.0,0.0,-1.202022416049666,-0.0,,,-0.0,-0.23247947529391852,-0.0,0.0,0.7017660022454939,0.0,,,,,,4107.179050630345,4107.179050630345,,,0.004936900063343565,0.399246568775,-1.4597280445993577,0.330239176925,-1.6429150572009903,-0.0,-0.0,0.0,-0.0,,,-0.0,-0.0,0.0,0.0
2,Yunnan,2001,0.1882133788725575,0.3444908726112814,0.17758784418687856,0.06876894870969696,0.0632951944415101,0.04123330575358786,47.94,52.780000000000086,4853.205715643349,4853.205715643349,0.16690302842440286,0.02192645544852065,0.006539974686241067,0.399246568775,0.330239176925,0.006861414657932193,-1.4597280445993577,-1.6429150572009903,-0.3739971044510693,0.06028087511627794,0.10333775942244862,31,-0.17101580089295476,0.42542944459551196,0,-0.0,-0.0,0.0,-1.202022416049666,-0.0,0.24963656063306594,-0.6210112912743975,-0.0,-0.23247947529391852,-0.0,0.0,0.7017660022454939,0.0,0.1882133788725575,0.3444908726112814,0.17758784418687856,0.06876894870969696,47.94,4853.205715643349,4853.205715643349,0.16690302842440286,0.02192645544852065,0.006539974686241067,0.399246568775,-1.4597280445993577,0.330239176925,-1.6429150572009903,-0.0,-0.0,0.0,-0.0,0.24963656063306594,-0.6210112912743975,-0.0,-0.0,0.0,0.0
