province,province_cn,year,source_file,content_chars,gwr_green_finance_count,gwr_green_finance_per10k,gwr_green_finance_mention,gwr_fossil_security_count,gwr_fossil_security_per10k,gwr_fossil_security_mention,gwr_coal_retrofit_count,gwr_coal_retrofit_per10k,gwr_coal_retrofit_mention,gwr_pollution_control_count,gwr_pollution_control_per10k,gwr_pollution_control_mention,gwr_renewable_count,gwr_renewable_per10k,gwr_renewable_mention,gwr_grid_absorption_count,gwr_grid_absorption_per10k,gwr_grid_absorption_mention,gwr_green_finance_per10k_lag1,gwr_green_finance_per10k_change,gwr_green_finance_per10k_roll3,gwr_fossil_security_per10k_lag1,gwr_fossil_security_per10k_change,gwr_fossil_security_per10k_roll3,gwr_coal_retrofit_per10k_lag1,gwr_coal_retrofit_per10k_change,gwr_coal_retrofit_per10k_roll3,gwr_pollution_control_per10k_lag1,gwr_pollution_control_per10k_change,gwr_pollution_control_per10k_roll3,gwr_renewable_per10k_lag1,gwr_renewable_per10k_change,gwr_renewable_per10k_roll3,gwr_grid_absorption_per10k_lag1,gwr_grid_absorption_per10k_change,gwr_grid_absorption_per10k_roll3,gwr_gf_chg,gwr_fs_chg,gwr_cr_chg,gwr_pc_chg,gwr_re_chg,gwr_ga_chg
Beijing,北京,2010,2010P1.txt,18395,0,0.0,0,3,1.6308779559662951,1,0,0.0,0,4,2.1745039412883935,1,7,3.805381897254689,1,1,0.5436259853220984,1,0.0,0.0,0.0,0.0,1.6308779559662951,1.4019361442811398,0.0,0.0,0.0,1.631498803567544,0.5430051377208496,2.298639772369495,1.631498803567544,2.173883093687145,2.155617630524361,1.0876658690450294,-0.544039883722931,0.7154259832475175,0.0,1.6308779559662951,0.0,0.5430051377208496,2.173883093687145,-0.544039883722931
Beijing,北京,2011,2011P1.txt,19680,0,0.0,0,0,0.0,0,0,0.0,0,3,1.524390243902439,1,5,2.540650406504065,1,0,0.0,0,0.0,0.0,0.0,1.6308779559662951,-1.6308779559662951,0.5436259853220984,0.0,0.0,0.0,2.1745039412883935,-0.6501136973859545,1.7767976629194584,3.805381897254689,-1.264731490750624,2.6591770357754325,0.5436259853220984,-0.5436259853220984,0.5437639514557092,0.0,-1.6308779559662951,0.0,-0.6501136973859545,-1.264731490750624,-0.5436259853220984
Beijing,北京,2012,2012P1.txt,18605,0,0.0,0,0,0.0,0,0,0.0,0,6,3.2249395323837677,1,6,3.2249395323837677,1,2,1.0749798441279226,1,0.0,0.0,0.0,0.0,0.0,0.5436259853220984,0.0,0.0,0.0,1.524390243902439,1.7005492884813287,2.307944572524866,2.540650406504065,0.6842891258797028,3.190323945380841,0.0,1.0749798441279226,0.5395352764833403,0.0,0.0,0.0,1.7005492884813287,0.6842891258797028,1.0749798441279226
Beijing,北京,2013,2013P1.txt,17485,0,0.0,0,0,0.0,0,0,0.0,0,9,5.1472690877895335,1,5,2.8595939376608523,1,1,0.5719187875321704,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2249395323837677,1.9223295554057658,3.298866288025246,3.2249395323837677,-0.3653455947229154,2.8750612921828953,1.0749798441279226,-0.5030610565957522,0.5489662105533643,0.0,0.0,0.0,1.9223295554057658,-0.3653455947229154,-0.5030610565957522
Beijing,北京,2014,2014P1.txt,16663,0,0.0,0,0,0.0,0,0,0.0,0,13,7.801716377603072,1,5,3.0006601452319512,1,1,0.6001320290463902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1472690877895335,2.6544472898135387,5.391308332592125,2.8595939376608523,0.1410662075710989,3.028397871758857,0.5719187875321704,0.028213241514219778,0.7490102202354944,0.0,0.0,0.0,2.6544472898135387,0.1410662075710989,0.028213241514219778
Beijing,北京,2015,2015P1.txt,16185,0,0.0,0,0,0.0,0,0,0.0,0,14,8.649984553599012,1,4,2.4714241581711462,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801716377603072,0.8482681759959396,7.199656672997205,3.0006601452319512,-0.529235987060805,2.7772260803546502,0.6001320290463902,-0.6001320290463902,0.39068360552618686,0.0,0.0,0.0,0.8482681759959396,-0.529235987060805,-0.6001320290463902
Beijing,北京,2016,2016P1.txt,19273,0,0.0,0,0,0.0,0,0,0.0,0,17,8.820629896746745,1,5,2.594302910807866,1,1,0.5188605821615732,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.649984553599012,0.17064534314773283,8.424110275982942,2.4714241581711462,0.12287875263671966,2.6887957380703216,0.0,0.5188605821615732,0.3729975370693211,0.0,0.0,0.0,0.17064534314773283,0.12287875263671966,0.5188605821615732
Beijing,北京,2017,2017P1.txt,15248,0,0.0,0,1,0.6558237145855194,1,0,0.0,0,16,10.49317943336831,1,6,3.9349422875131164,1,0,0.0,0,0.0,0.0,0.0,0.0,0.6558237145855194,0.21860790486183979,0.0,0.0,0.0,8.820629896746745,1.672549536621565,9.321264627904688,2.594302910807866,1.3406393767052505,3.0002231188307102,0.5188605821615732,-0.5188605821615732,0.17295352738719105,0.0,0.6558237145855194,0.0,1.672549536621565,1.3406393767052505,-0.5188605821615732
Beijing,北京,2018,2018P1.txt,19564,0,0.0,0,0,0.0,0,0,0.0,0,11,5.622572071151094,1,2,1.0222858311183807,1,1,0.5111429155591903,1,0.0,0.0,0.0,0.6558237145855194,-0.6558237145855194,0.21860790486183979,0.0,0.0,0.0,10.49317943336831,-4.870607362217216,8.312127133755382,3.9349422875131164,-2.9126564563947355,2.5171770098131216,0.0,0.5111429155591903,0.3433344992402545,0.0,-0.6558237145855194,0.0,-4.870607362217216,-2.9126564563947355,0.5111429155591903
Beijing,北京,2019,2019P1.txt,19694,1,0.5077688636132832,1,0,0.0,0,0,0.0,0,9,4.569919772519549,1,4,2.031075454453133,1,0,0.0,0,0.0,0.5077688636132832,0.1692562878710944,0.0,0.0,0.21860790486183979,0.0,0.0,0.0,5.622572071151094,-1.0526522986315445,6.895223759012983,1.0222858311183807,1.0087896233347522,2.3294345243615435,0.5111429155591903,-0.5111429155591903,0.17038097185306345,0.5077688636132832,0.0,0.0,-1.0526522986315445,1.0087896233347522,-0.5111429155591903
Beijing,北京,2020,2020P1.txt,22805,0,0.0,0,0,0.0,0,0,0.0,0,9,3.94650295987722,1,6,2.6310019732514798,1,4,1.7540013155009866,1,0.5077688636132832,-0.5077688636132832,0.1692562878710944,0.0,0.0,0.0,0.0,0.0,0.0,4.569919772519549,-0.6234168126423292,4.712998267849287,2.031075454453133,0.5999265187983469,1.8947877529409982,0.0,1.7540013155009866,0.755048077020059,-0.5077688636132832,0.0,0.0,-0.6234168126423292,0.5999265187983469,1.7540013155009866
Beijing,北京,2021,2021P1.txt,14150,1,0.7067137809187279,1,1,0.7067137809187279,1,0,0.0,0,8,5.6537102473498235,1,0,0.0,0,0,0.0,0,0.0,0.7067137809187279,0.40482754817733707,0.0,0.7067137809187279,0.23557126030624265,0.0,0.0,0.0,3.94650295987722,1.7072072874726034,4.72337765991553,2.6310019732514798,-2.6310019732514798,1.554025809234871,1.7540013155009866,-1.7540013155009866,0.5846671051669955,0.7067137809187279,0.7067137809187279,0.0,1.7072072874726034,-2.6310019732514798,-1.7540013155009866
Beijing,北京,2022,2022P1.txt,11981,1,0.8346548702111677,1,0,0.0,0,0,0.0,0,3,2.503964610633503,1,0,0.0,0,0,0.0,0,0.7067137809187279,0.12794108929243975,0.5137895503766319,0.7067137809187279,-0.7067137809187279,0.23557126030624265,0.0,0.0,0.0,5.6537102473498235,-3.1497456367163204,4.034725939286848,0.0,0.0,0.8770006577504934,0.0,0.0,0.5846671051669955,0.12794108929243975,-0.7067137809187279,0.0,-3.1497456367163204,0.0,0.0
Beijing,北京,2023,2023P1.txt,15345,1,0.6516780710329098,1,0,0.0,0,0,0.0,0,3,1.9550342130987293,1,5,3.258390355164549,1,0,0.0,0,0.8346548702111677,-0.18297679917825793,0.7310155740542684,0.0,0.0,0.23557126030624265,0.0,0.0,0.0,2.503964610633503,-0.5489303975347739,3.370903023694018,0.0,3.258390355164549,1.086130118388183,0.0,0.0,0.0,-0.18297679917825793,0.0,0.0,-0.5489303975347739,3.258390355164549,0.0
Chongqing,重庆,2003,2003P25.txt,19159,0,0.0,0,0,0.0,0,0,0.0,0,5,2.6097395479931103,1,0,0.0,0,2,1.043895819197244,1,,,,,,,,,,,,,,,,,,,,,,,,
Chongqing,重庆,2004,2004P25.txt,17413,0,0.0,0,0,0.0,0,0,0.0,0,3,1.7228507436972378,1,0,0.0,0,3,1.7228507436972378,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6097395479931103,-0.8868888042958725,2.166295145845174,0.0,0.0,0.0,1.043895819197244,0.6789549244999937,1.3833732814472408,0.0,0.0,0.0,-0.8868888042958725,0.0,0.6789549244999937
Chongqing,重庆,2005,2005P25.txt,19612,0,0.0,0,8,4.079135223332654,1,0,0.0,0,3,1.529675708749745,1,1,0.5098919029165817,1,0,0.0,0,0.0,0.0,0.0,0.0,4.079135223332654,1.3597117411108846,0.0,0.0,0.0,1.7228507436972378,-0.19317503494749277,1.9540886668133644,0.0,0.5098919029165817,0.16996396763886057,1.7228507436972378,-1.7228507436972378,0.9222488542981605,0.0,4.079135223332654,0.0,-0.19317503494749277,0.5098919029165817,-1.7228507436972378
Chongqing,重庆,2006,2006P25.txt,18113,0,0.0,0,3,1.6562689780820405,1,0,0.0,0,5,2.7604482968034008,1,1,0.5520896593606802,1,2,1.1041793187213604,1,0.0,0.0,0.0,4.079135223332654,-2.422866245250613,1.9118014004715647,0.0,0.0,0.0,1.529675708749745,1.2307725880536557,2.004324916416795,0.5098919029165817,0.04219775644409851,0.3539938540924206,0.0,1.1041793187213604,0.9423433541395326,0.0,-2.422866245250613,0.0,1.2307725880536557,0.04219775644409851,1.1041793187213604
Chongqing,重庆,2007,2007P25.txt,18903,0,0.0,0,3,1.5870496746548166,1,0,0.0,0,7,3.7031159075279056,1,0,0.0,0,2,1.0580331164365444,1,0.0,0.0,0.0,1.6562689780820405,-0.06921930342722393,2.440817958689837,0.0,0.0,0.0,2.7604482968034008,0.9426676107245049,2.6644133043603504,0.5520896593606802,-0.5520896593606802,0.3539938540924206,1.1041793187213604,-0.04614620228481603,0.7207374783859682,0.0,-0.06921930342722393,0.0,0.9426676107245049,-0.5520896593606802,-0.04614620228481603
Chongqing,重庆,2008,2008P25.txt,18563,0,0.0,0,0,0.0,0,0,0.0,0,3,1.616118084361364,1,0,0.0,0,2,1.0774120562409093,1,0.0,0.0,0.0,1.5870496746548166,-1.5870496746548166,1.0811062175789523,0.0,0.0,0.0,3.7031159075279056,-2.0869978231665414,2.693227429564224,0.0,0.0,0.18402988645356008,1.0580331164365444,0.019378939804364892,1.0798748304662713,0.0,-1.5870496746548166,0.0,-2.0869978231665414,0.0,0.019378939804364892
Chongqing,重庆,2009,2009P25.txt,18440,0,0.0,0,4,2.1691973969631237,1,0,0.0,0,2,1.0845986984815619,1,1,0.5422993492407809,1,2,1.0845986984815619,1,0.0,0.0,0.0,0.0,2.1691973969631237,1.2520823572059803,0.0,0.0,0.0,1.616118084361364,-0.5315193858798022,2.1346108967902775,0.0,0.5422993492407809,0.180766449746927,1.0774120562409093,0.007186642240652574,1.0733479570530051,0.0,2.1691973969631237,0.0,-0.5315193858798022,0.5422993492407809,0.007186642240652574
Chongqing,重庆,2010,2010P25.txt,19693,1,0.5077946478444118,1,4,2.031178591377647,1,0,0.0,0,4,2.031178591377647,1,9,4.5701518305997055,1,3,1.5233839435332353,1,0.0,0.5077946478444118,0.1692648826148039,2.1691973969631237,-0.13801880558547674,1.4001253294469238,0.0,0.0,0.0,1.0845986984815619,0.9465798928960851,1.5772984580735245,0.5422993492407809,4.0278524813589245,1.7041503932801623,1.0845986984815619,0.4387852450516734,1.228464899418569,0.5077946478444118,-0.13801880558547674,0.0,0.9465798928960851,4.0278524813589245,0.4387852450516734
Chongqing,重庆,2011,2011P25.txt,20838,0,0.0,0,2,0.9597850081581726,1,1,0.4798925040790863,1,9,4.319032536711776,1,4,1.9195700163163452,1,4,1.9195700163163452,1,0.5077946478444118,-0.5077946478444118,0.1692648826148039,2.031178591377647,-1.0713935832194745,1.720053665499648,0.0,0.4798925040790863,0.1599641680263621,2.031178591377647,2.2878539453341293,2.4782699421903285,4.5701518305997055,-2.6505818142833606,2.3440070653856107,1.5233839435332353,0.3961860727831099,1.5091842194437142,-0.5077946478444118,-1.0713935832194745,0.4798925040790863,2.2878539453341293,-2.6505818142833606,0.3961860727831099
