province,year,raw_coal_output_10k_ton,wind_code,wind_name,wind_original_unit,wind_source,wind_update_date,annualization_rule,national_raw_coal_output_10k_ton,national_wind_code,national_wind_name,national_wind_original_unit,national_wind_source,national_wind_update_date,raw_coal_output_share_national,source_quality_flag
Neimenggu,2019,103523.7,S0075436,内蒙古:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2763930290146241,NBS
Neimenggu,2020,100091.3,S0075436,内蒙古:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2604007398001062,NBS
Neimenggu,2021,103896.1,S0075436,内蒙古:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2551877014069009,NBS
Neimenggu,2022,117409.6,S0075436,内蒙古:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2611517004946129,NBS
Neimenggu,2023,121099.3,S0075436,内蒙古:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.25996011488972565,NBS
Ningxia,2000,1581.0,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01796387998901033,NBS
Ningxia,2001,1551.06,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0160868452759451,NBS
Ningxia,2002,1707.31,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.015340611148110384,NBS
Ningxia,2003,2047.9,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01543609318730036,NBS
Ningxia,2004,2354.59,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014660216625451108,NBS
Ningxia,2005,2589.77,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014196394354727264,NBS
Ningxia,2006,3153.68,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.015264764289140873,NBS
Ningxia,2007,3729.9,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.016254583762987346,NBS
Ningxia,2008,4234.71,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01615171954361841,NBS
Ningxia,2009,5509.5323020000005,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0185833223358622,NBS
Ningxia,2015,7443.4997,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.02020029789571967,NBS
Ningxia,2016,6728.4,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.020001272300181987,NBS
Ningxia,2017,7353.4,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.021342312889788755,NBS
Ningxia,2018,7416.2,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.020914812228630862,NBS
Ningxia,2019,7168.0,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.019137504088211934,NBS
Ningxia,2020,8151.6,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.021207464290648098,NBS
Ningxia,2021,8632.9,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.021203971154601903,NBS
Ningxia,2022,9355.4,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.020809019184183417,NBS
Ningxia,2023,9889.1,S0075457,宁夏:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.021228624543296166,NBS
Qinghai,2000,145.44,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0016525406107537398,NBS
Qinghai,2001,168.97,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0017524752403365723,NBS
Qinghai,2002,249.77,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002244246473378315,NBS
Qinghai,2003,310.57,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002340928493178316,NBS
Qinghai,2004,418.75,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0026072334087495702,NBS
Qinghai,2005,554.85,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.003041532417056504,NBS
Qinghai,2006,591.6,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0028635227903451655,NBS
Qinghai,2007,896.11,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0039051703948766972,NBS
Qinghai,2008,1182.93,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004511844636287379,NBS
Qinghai,2009,1283.614073,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0043295533569607785,NBS
Qinghai,2015,804.7966,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002184070896847399,NBS
Qinghai,2016,774.6,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002302625516277416,NBS
Qinghai,2017,715.5,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0020766481998318945,NBS
Qinghai,2018,773.4,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0021811056575635917,NBS
Qinghai,2019,1007.2,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002689075630252101,NBS
Qinghai,2020,1092.1,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002841242425022914,NBS
Qinghai,2021,1109.2,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.002724396761770023,NBS
Qinghai,2022,936.5,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0020830372261996036,NBS
Qinghai,2023,772.9,S0075456,青海:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0016591604806821254,NBS
Shaanxi,2000,1983.89,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0225416583626804,NBS
Shaanxi,2001,4531.87,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.047002367091342256,NBS
Shaanxi,2002,5859.31,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05264737880422106,NBS
Shaanxi,2003,7392.76,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05572309794001007,NBS
Shaanxi,2004,8425.99,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05246214359352786,NBS
Shaanxi,2005,10810.72,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05926134150080398,NBS
Shaanxi,2006,15457.62,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.07481955232335233,NBS
Shaanxi,2007,18313.3,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.07980778809799624,NBS
Shaanxi,2008,22317.09,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0851202039123555,NBS
Shaanxi,2009,29611.13,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.09987656725769009,NBS
Shaanxi,2010,35641.7,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,323500.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.11017527047913446,NBS
Shaanxi,2011,40538.09,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,352000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.1151650284090909,NBS
Shaanxi,2012,46300.61,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.12685098630136987,NBS
Shaanxi,2013,49318.01,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.13401633152173914,NBS
Shaanxi,2014,51500.56,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.13293897780072275,NBS
Shaanxi,2015,50235.8,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.13633078067159649,NBS
Shaanxi,2016,51151.4,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.15205592413285907,NBS
Shaanxi,2017,56959.9,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.16531890118463277,NBS
Shaanxi,2018,62324.5,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.17576457144404198,NBS
Shaanxi,2019,63412.4,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.16930176677501818,NBS
Shaanxi,2020,67942.6,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.17676164965329352,NBS
Shaanxi,2021,69993.8,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.17191749194372397,NBS
Shaanxi,2022,74604.5,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.16594121809077236,NBS
Shaanxi,2023,76136.5,S0075454,陕西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.16343986536091945,NBS
Shandong,2000,8038.59,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.09133729667353482,NBS
Shandong,2001,10687.83,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.110849011350692,NBS
Shandong,2002,13065.97,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.11740103732941048,NBS
Shandong,2003,14667.27,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.11055488379476291,NBS
Shandong,2004,16579.9,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.10323025479098986,NBS
Shandong,2005,14029.78,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.07690732751945752,NBS
Shandong,2006,14058.85,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.06804908279419224,NBS
Shandong,2007,14518.3,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.06326950412777264,NBS
Shandong,2008,14659.49,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.05591314898363255,NBS
Shandong,2009,14377.72,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.048495188079355156,NBS
Shandong,2010,14975.0,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,323500.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.046290571870170015,NBS
Shandong,2011,15449.0,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,352000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.043889204545454544,NBS
Shandong,2012,14828.4,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04062575342465753,NBS
Shandong,2013,15117.3,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04107961956521739,NBS
Shandong,2014,14829.5,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.038279556014455346,NBS
Shandong,2015,15207.0,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04126901894013767,NBS
Shandong,2016,12813.5,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.038090229864214654,NBS
Shandong,2017,12945.6,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.037572965668405,NBS
Shandong,2018,12169.4,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03431955933430873,NBS
Shandong,2019,11875.6,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03170610261578818,NBS
Shandong,2020,10922.0,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.028415025882337026,NBS
Shandong,2021,9312.0,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.02287196415939637,NBS
Shandong,2022,8753.1,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.019469335979335558,NBS
Shandong,2023,8705.8,S0075445,山东:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018688471099395067,NBS
Shanxi,2000,19602.7,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.22273279586373995,NBS
Shanxi,2001,21897.62,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.22711153975438794,NBS
Shanxi,2002,24361.3,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.218892427480927,NBS
Shanxi,2003,29508.66,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.22242220108030797,NBS
Shanxi,2004,37231.6,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.23181246897003105,NBS
Shanxi,2005,43963.03,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.24099302675863313,NBS
Shanxi,2006,49787.52,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.24098664333124697,NBS
Shanxi,2007,57056.9,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2486490684217788,NBS
Shanxi,2008,60947.08,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.23245987167066332,NBS
Shanxi,2009,59353.98,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.20019741818301406,NBS
Shanxi,2010,74095.99,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,323500.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2290447913446677,NBS
Shanxi,2011,87228.16,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,352000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.24780727272727274,NBS
Shanxi,2012,91333.06,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2502275616438356,NBS
Shanxi,2013,96256.88,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2615676086956522,NBS
Shanxi,2014,97670.01,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.25211670108415074,NBS
Shanxi,2015,96121.13,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.260855180806039,NBS
Shanxi,2016,81641.5,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.24269274604591104,NBS
Shanxi,2017,85398.9,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2478594995843801,NBS
Shanxi,2018,89340.0,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.25195239131979735,NBS
Shanxi,2019,97109.4,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.25926779289952673,NBS
Shanxi,2020,106306.8,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.27657118416667514,NBS
Shanxi,2021,119316.2,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2930622691189185,NBS
Shanxi,2022,130714.6,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.2907457317755373,NBS
Shanxi,2023,135658.2,S0075435,山西:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.29121325439315815,NBS
Sichuan,2000,2061.95,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.023428603632726027,NBS
Sichuan,2001,2159.82,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.022400610011148344,NBS
Sichuan,2002,2753.89,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.024744396527092153,NBS
Sichuan,2003,3133.88,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.02362169232766095,NBS
Sichuan,2004,4429.9,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.02758157200577844,NBS
Sichuan,2005,5219.05,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.028609371471999184,NBS
Sichuan,2006,6363.05,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0307990850086305,NBS
Sichuan,2007,7758.76,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03381200952221661,NBS
Sichuan,2008,8602.36,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03281048906140946,NBS
Sichuan,2009,10421.338236,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03515054944687999,NBS
Sichuan,2015,6355.5088,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.017247689422069546,NBS
Sichuan,2016,6076.2,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018062500854640895,NBS
Sichuan,2017,4659.9,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013524770015928226,NBS
Sichuan,2018,3516.3,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.009916500935726477,NBS
Sichuan,2019,3296.4,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.008800902410209517,NBS
Sichuan,2020,2158.3,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0056151025784515664,NBS
Sichuan,2021,1907.2,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004684429772852315,NBS
Sichuan,2022,2224.0,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0049467963599230304,NBS
